date,iron
YYYY-MM-DD,ppb
2014-12-12,10.021889999999999
2015-05-11,38.02545
2015-05-24,23.26196
2015-06-02,73.27544
2015-06-18,48.38611
2015-07-02,14.66545
2015-07-15,8.02957
2015-08-02,12.285839999999999
2015-08-09,8.22715
2015-10-04,3.68159
2015-10-13,3.87939
2015-10-26,3.78972
2015-11-09,43.21049000000001
2016-05-12,16.7587734476
2016-05-20,84.1619748268
2016-05-27,64.9718216243
2016-06-04,77.5115316648
2016-06-11,72.16714288719999
2016-06-17,55.59978
2016-06-27,36.87634
2016-07-08,19.70405
2016-07-15,18.09898
2016-07-22,24.88263
2016-07-29,10.902909999999999
2016-08-05,20.57646
2016-08-12,17.875909999999998
2016-08-19,12.69233
2016-08-26,18.00348
2016-09-02,33.31832
2016-09-09,9.884830000000001
2016-09-16,15.35096
2016-09-23,94.1366
2016-09-30,19.16139
2016-10-12,10.33023
2016-10-19,10.59291
2016-10-27,8.262979999999999
2016-11-03,7.28618
2016-11-12,8.166139999999999
2017-05-30,67.79185
2017-06-15,59.85882
2017-06-30,42.75965
2017-07-13,28.288449999999997
2017-07-30,23.550089999999997
2017-08-25,9.84501
2017-09-14,12.39789
2017-09-27,16.08289
2017-10-14,10.79098
2017-10-23,12.75003
2017-11-03,8.899550000000001
2018-05-25,74.21649000000001
2018-06-08,37.391999999999996
2018-06-15,21.24699
2018-06-25,10.38068
2018-07-09,8.179
2018-07-15,8.37134
