date,titanium
YYYY-MM-DD,ppb
2014-12-07,1.1806800000000002
2015-01-24,1.14907
2015-02-07,1.23372
2015-02-19,1.5706600000000002
2015-03-16,1.04134
2015-04-19,1.09463
2015-05-02,1.98096
2015-05-11,1.87696
2015-05-24,1.83171
2015-06-02,2.1261900000000002
2015-06-18,1.74148
2015-07-02,2.16234
2015-07-15,1.23794
2015-08-02,1.08942
2015-08-09,1.06279
2015-10-04,0.40304
2015-10-13,0.30157
2015-10-26,1.50997
2015-11-09,1.3904
2015-11-23,1.5829
2015-12-09,1.52757
2015-12-30,1.4022999999999999
2016-01-08,1.3064300000000002
2016-01-18,0.83619
2016-01-28,0.85376
2016-02-12,0.76881
2016-02-21,1.19313
2016-03-09,0.92849
2016-03-24,1.38285
2016-03-31,1.14729
2016-04-08,2.17285
2016-04-21,1.18647
2016-05-02,0.0
2016-05-12,10.0590601059
2016-05-20,0.0
2016-05-27,1.0429629032
2016-06-04,0.849550727
2016-06-11,1.3489741232
2016-06-17,0.85006
2016-06-27,0.97679
2016-07-08,0.97671
2016-07-15,1.06223
2016-07-22,0.98082
2016-07-29,1.11893
2016-08-05,1.23469
2016-08-12,1.17924
2016-08-19,1.57939
2016-08-26,1.2318900000000002
2016-09-02,1.5198500000000001
2016-09-09,0.70656
2016-09-16,1.17029
2016-09-23,0.8711599999999999
2016-09-30,0.98085
2016-10-12,0.34233
2016-10-19,0.0
2016-10-27,1.3302800000000001
2016-11-03,1.17309
2016-11-12,1.32247
2016-11-23,0.26819
2016-12-04,0.38005999999999995
2016-12-19,0.05496
2017-03-19,0.0397
2017-04-12,0.02998
2017-04-30,0.06864999999999999
2017-05-14,4.51881
2017-05-30,0.8344799999999999
2017-06-15,0.8656200000000001
2017-06-30,0.9446100000000001
2017-07-13,0.69661
2017-07-30,0.65059
2017-08-25,0.92337
2017-09-14,1.20142
2017-09-27,7.070189999999999
2017-10-14,1.31825
2017-10-23,1.16777
2017-11-03,1.21543
2017-11-16,1.16731
2017-12-19,0.25978999999999997
2018-01-05,0.28976999999999997
2018-01-25,0.43228999999999995
2018-03-03,0.0
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-08,0.82426
2018-06-15,0.5642400000000001
2018-06-25,0.79878
2018-07-09,0.8031
2018-07-15,0.7950999999999999
2018-08-10,0.65722
2018-08-17,0.9298099999999999
2018-08-24,0.8149299999999999
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-28,0.0
