date,calcium
YYYY-MM-DD,ppb
2014-12-12,25481.148859999998
2015-01-24,26174.098960000003
2015-02-07,31905.535880000003
2015-02-19,33876.124209999994
2015-03-16,24121.916930000003
2015-04-19,15482.97394
2015-05-11,12229.402119999999
2015-05-24,12388.60455
2015-06-02,9143.47803
2015-06-18,7252.15546
2015-07-02,12843.75024
2015-07-15,15474.67526
2015-08-02,20230.02028
2015-08-09,22305.18199
2015-10-04,23999.10875
2015-10-13,24881.01857
2015-10-26,21351.85152
2015-11-09,22075.0274
2015-11-23,22241.891099999997
2015-12-09,23025.89397
2015-12-30,23537.49749
2016-01-08,23957.090669999998
2016-01-18,23980.57131
2016-01-28,25280.53458
2016-02-12,25222.05132
2016-02-21,26193.430370000002
2016-03-09,25062.58045
2016-03-24,22892.645969999998
2016-03-31,22861.433240000002
2016-04-08,19090.92564
2016-04-21,16394.8897
2016-05-02,17575.969926850397
2016-05-12,14753.718957325502
2016-05-20,11171.030428940301
2016-05-27,11371.102818444
2016-06-04,8009.0833689989995
2016-06-11,8427.542218708599
2016-06-17,7966.24765
2016-06-27,11948.0736
2016-07-08,16487.85742
2016-07-15,20101.93571
2016-07-22,21148.52152
2016-07-29,24819.30514
2016-08-05,18605.694020000003
2016-08-12,23188.866840000002
2016-08-19,28456.25017
2016-08-26,23897.16437
2016-08-27,25445.751559999997
2016-09-02,22546.36187
2016-09-09,27081.57643
2016-09-16,27346.36335
2016-09-23,25147.94229
2016-09-30,24372.61872
2016-10-12,22202.92476
2016-10-19,24456.309070000003
2016-10-27,23624.049899999998
2016-11-03,24988.78041
2016-11-12,25339.31693
2016-11-23,23275.012339999997
2016-12-04,26589.357490000002
2016-12-19,26342.908219999998
2017-03-19,21808.751699999997
2017-04-12,21130.88757
2017-04-30,17346.15991
2017-05-14,11065.98375
2017-05-30,10191.03034
2017-06-15,8911.89693
2017-06-30,8340.60335
2017-07-13,10882.706129999999
2017-07-30,13739.51303
2017-08-25,23155.8826
2017-09-14,27294.57899
2017-09-27,26514.74822
2017-10-14,21820.41016
2017-10-23,21671.871099999997
2017-10-29,14467.61794
2017-11-03,22576.94416
2017-11-16,23257.945060000002
2018-03-04,20738.42961
2018-05-25,8520.26306
2018-06-08,8834.74302
2018-06-15,11606.91132
2018-06-25,15105.68055
2018-07-09,21325.867140000002
2018-07-15,23153.584540000003
2018-08-10,32580.09485
2018-08-17,31776.20771
2018-08-24,29195.02322
2018-09-07,33785.34596
2018-09-14,35795.00177
2018-09-21,33742.25969
2018-10-05,26836.057070000003
2018-10-12,25108.140119999996
2018-10-18,25061.218709999997
2018-10-25,22529.827489999996
2018-11-02,21829.053549999997
2018-11-10,23973.384179999997
2018-11-17,24286.10698
2019-02-27,26089.60439
2019-03-21,27690.66718
2019-03-30,27507.08224
2019-04-18,21842.92919
2019-05-08,14501.986669999998
2019-06-05,10802.230230000001
2019-06-11,8994.56858
2019-06-21,7936.079610000001
2019-06-27,8598.36008
2019-07-05,7706.79994
2019-07-14,8183.20968
2019-07-19,9533.494130000001
2019-07-26,11662.47955
2019-08-02,13166.23676
2019-08-09,15555.7248
2019-08-16,18016.74703
2019-08-23,31983.41242
2019-08-30,22542.195969999997
2019-09-06,23615.728349999998
2019-09-13,24835.58794
2019-09-20,25545.74793
2019-09-27,26772.88564
2019-10-04,28552.54307
2019-10-11,31410.97802
2019-10-19,28863.18738
2019-10-25,26994.96235
2019-11-03,27129.709609999998
2019-11-08,27318.32935
2019-11-15,28133.430320000003
2019-11-22,28025.2402
2019-12-04,28158.110579999997
2019-12-12,28036.77136
2019-12-20,28505.67639
2020-01-08,29137.188710000002
2020-01-21,29955.10268
2020-01-28,30049.81583
2020-02-11,29069.51945
2020-02-20,29014.96341
2020-03-11,31134.57879
2020-03-17,32513.654000000002
2020-04-03,30786.048580000002
2020-04-09,23849.92499
2020-04-14,20818.40961
2020-04-24,22029.379680000002
2020-05-22,8852.08285
2020-05-29,8226.79742
2020-06-05,6594.64524
2020-06-12,8679.346950000001
2020-06-19,9817.81935
2020-06-26,12800.8259
2020-07-02,15122.37161
2020-07-10,18667.89879
2020-07-17,21523.15972
2020-07-23,22422.610759999996
2020-07-30,22196.44421
2020-08-07,26093.902520000003
2020-08-14,28671.18446
2020-08-20,31144.829279999998
2020-08-27,32148.565410000003
2020-09-03,29832.14752
2020-09-11,27165.393340000002
2020-09-18,28394.884879999998
2020-09-24,29372.687850000002
2020-10-01,31151.84538
2020-10-08,30615.4387
2020-10-16,32180.820480000002
2020-10-23,31957.883889999997
2020-10-27,34053.813610000005
2020-11-06,31113.82629
2020-11-13,31376.06386
2020-11-20,28954.640570000003
2020-12-04,30538.5773
2021-01-08,30511.5272
2021-01-15,29974.56591
2021-01-28,29758.709720000003
2021-02-11,29888.02303
2021-03-03,30496.665520000002
2021-03-19,31111.63173
2021-03-25,34141.74707
2021-04-07,22832.71632
2021-05-17,10367.60265
2021-05-28,9447.771
2021-06-04,7740.45594
2021-06-11,8744.714310000001
2021-06-18,11092.21149
2021-07-02,17282.57441
2021-07-09,20297.698660000002
2021-07-15,21105.09818
2021-07-30,23823.17243
2021-08-06,22368.000160000003
2021-08-13,25509.421170499998
2021-08-19,23103.770188100003
2021-08-27,27674.2108161
2021-09-03,26877.730028500002
2021-10-01,26275.1238081
2021-10-07,29507.7393148
2021-10-22,26382.1537473
2021-10-27,23104.7318284
2021-11-03,21915.122787199998
2021-11-11,21500.9904395
2022-10-15,25837.853944899998
