date,boron
YYYY-MM-DD,ppb
2015-12-31,210.84915999999998
2016-02-12,150.85788000000002
2016-02-18,135.71787
2016-02-24,186.88805
2016-03-04,152.26842
2016-03-11,148.61914000000002
2016-03-18,151.91879
2016-03-27,158.16056
2016-03-28,4.08553
2016-04-03,4.36523
2016-04-04,4.82667
2016-04-05,4.82667
2016-04-05,4.55374
2016-04-05,4.55374
2016-04-07,4.97699
2016-04-07,4.97699
2016-04-09,5.436299999999999
2016-04-09,5.436299999999999
2016-04-11,5.63303
2016-04-11,5.63303
2016-04-14,4.9602
2016-04-16,6.684010000000001
2016-04-18,5.191470000000001
2016-04-20,4.97593
2016-04-22,5.30899
2016-04-24,5.70773
2016-04-26,4.95894
2016-04-28,4.54147
2016-04-30,4.67422
2016-05-02,4.6451199999999995
2016-05-04,4.45612
2016-05-06,5.38817
2016-05-08,3.4871999999999996
2016-05-10,4.92232
2016-05-12,5.32821
2016-05-14,4.62123
2016-05-16,5.4668399999999995
2016-05-18,3.34666
2016-05-20,3.6645100000000004
2016-05-22,2.7804200000000003
2016-05-24,2.7855000000000003
2016-05-26,2.3083400000000003
2016-05-28,2.49008
2016-05-30,2.18742
2016-06-01,2.23961
2016-06-03,1.86527
2016-06-05,3.8272899999999996
2016-06-07,3.5307899999999997
2016-06-09,3.49629
2016-06-11,3.40609
2016-06-13,7.73942
2016-06-15,3.58541
2016-06-17,3.58396
2016-06-19,3.77469
2016-06-21,3.99121
2016-06-23,4.42712
2016-06-25,3.89726
2016-06-27,3.8745800000000004
2016-06-29,3.9821099999999996
2016-07-01,8.04591
2016-07-03,5.72797
2016-07-05,4.8248999999999995
2016-07-07,4.87246
2016-07-09,5.109430000000001
2016-07-11,4.49866
2016-07-13,4.77332
2016-07-15,4.6288800000000005
2016-07-17,4.73471
2016-07-19,7.12253
2016-07-21,6.30846
2016-07-23,5.879849999999999
2016-07-25,5.83717
2016-07-27,5.767379999999999
2016-07-29,5.892619999999999
2016-07-31,5.756170000000001
2016-08-02,6.59824
2016-08-04,9.78038
2016-08-06,8.60336
2016-08-08,7.39573
2016-08-10,7.10776
2016-08-12,6.833559999999999
2016-08-14,1.03152
2016-08-16,0.22516999999999998
2016-08-18,0.0
2016-08-20,0.0
2016-08-22,0.0
2016-08-24,0.0
2016-08-26,0.0
2016-08-28,0.0
2016-09-02,6.028320000000001
2016-09-03,8.91084
2016-09-05,1.99882
2016-09-07,0.0
2016-09-09,0.0
2016-09-11,0.0
2016-09-13,0.0
