date,selenium
YYYY-MM-DD,ppb
2015-06-17,2.238012550587342
2015-06-18,2.142413561262044
2015-06-19,2.08637539505262
2015-06-20,2.048237566926496
2015-06-21,2.067781183306246
2015-06-22,1.9856366360497482
2015-06-23,1.970264889873714
2015-06-24,2.049101274650836
2015-06-25,1.8997765044105
2015-06-26,1.791975012399116
2015-06-27,1.637407210243405
2015-06-28,1.7034033065688448
2015-06-29,1.6914596941515199
2015-06-30,1.6876410884860318
2015-07-01,1.737678269342502
2015-07-02,1.7298399317350412
2015-07-03,1.603158121345792
2015-07-04,1.706651402867005
2015-07-05,1.6562913042464058
2015-07-06,1.609691517780918
2015-07-07,1.577490305680054
2015-07-08,1.60381981337784
2015-07-09,1.730323079342997
2016-05-28,0.36154
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.5917399999999999
2016-06-18,0.23909
2016-06-19,0.38553
2016-06-20,0.0
2016-06-22,0.0
2016-06-23,0.16437000000000002
2016-06-24,0.14943
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.1315
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.02391
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,1.02549
2016-07-09,0.82511
2016-07-10,0.6247199999999999
2016-07-11,0.7042900000000001
2016-07-12,0.49212
2016-07-13,0.39193
2016-07-14,0.7897500000000001
2016-07-15,0.29763
2016-07-16,0.51569
2016-07-17,0.5569500000000001
2016-07-18,0.51569
2016-07-19,0.23869
2016-07-20,0.63357
2016-07-21,0.35656
2016-07-22,0.0442
2016-07-23,0.42434
2016-07-24,0.22396
2016-07-25,0.52796
2016-07-26,0.22588
2016-07-27,0.46809
2016-07-28,0.027209999999999998
2016-07-29,0.35379
2016-07-30,0.09525
2016-07-31,0.20139
2016-08-01,0.12519
2016-08-02,0.03538
2016-08-03,0.08163999999999999
2016-08-04,0.0
2016-08-05,0.35595
2016-08-06,0.30461
2016-08-07,0.42783000000000004
2016-08-08,0.42783000000000004
2016-08-09,0.35936999999999997
2016-08-10,0.37990999999999997
2016-08-11,0.35936999999999997
2016-08-12,0.4689
2016-08-13,0.35595
2016-08-14,0.43124999999999997
2016-08-15,0.39702000000000004
2016-08-16,1.31969
2016-08-17,0.57991
2016-08-18,0.51095
2016-08-19,0.49527
2016-08-20,0.46392999999999995
2016-08-21,0.4702
2016-08-22,0.34480999999999995
2016-08-23,0.38556
2016-08-24,0.34168
2016-08-25,0.31389
2016-08-26,0.35312999999999994
2016-08-27,0.32789999999999997
2016-08-28,0.35312999999999994
2016-08-29,0.34192
2016-08-30,0.35592999999999997
2016-08-31,0.37275
2016-09-01,0.31389
2016-09-02,0.38395999999999997
2016-09-03,0.50693
2016-09-04,0.42428
2016-09-05,0.35814999999999997
2016-09-06,0.3306
2016-09-07,0.37468
2016-09-08,0.39947999999999995
2016-09-09,0.37468
2016-09-10,0.36090999999999995
2016-09-11,0.35814999999999997
2016-09-12,0.31132
2016-09-13,0.32509000000000005
2016-09-14,0.32785000000000003
2016-09-15,0.38845999999999997
2016-09-16,0.3857
2016-09-23,0.34438
2016-09-24,0.36090999999999995
2016-09-25,0.38295
2016-09-26,0.39671999999999996
2016-09-27,0.37193
2017-06-22,0.27288
2017-06-23,0.31433
2017-06-24,0.32814000000000004
2017-06-25,0.30741999999999997
2017-06-26,0.33851
2017-06-27,0.28324
2017-06-28,0.18652
2017-06-29,0.27288
2017-06-30,0.28324
2017-07-01,0.20379000000000003
2017-07-02,0.28669
2017-07-03,0.27288
2017-07-04,0.33505
2017-07-05,0.23487999999999998
2017-07-06,0.26942
2017-07-07,0.30741999999999997
2017-07-08,0.29015
2017-07-09,0.26942
2017-07-10,0.25561
2017-07-11,0.23143
2017-07-12,0.31778
2017-07-13,0.2936
2017-07-14,0.23143
2017-12-19,0.50331
2018-01-06,0.42397999999999997
2018-01-26,0.56348
2018-03-04,0.9410000000000001
2018-03-07,0.93735
2018-03-25,0.87524
2018-06-08,0.7765900000000001
2018-06-15,0.79486
2018-06-25,0.8862000000000001
2018-07-11,0.75832
2018-07-15,0.79121
2018-08-10,0.8131299999999999
2018-08-17,0.91177
2018-08-24,0.6742900000000001
2021-01-28,0.0
2021-02-05,0.0
2021-02-11,0.0
2021-02-17,0.0
2021-02-25,0.0
2021-03-03,0.0
2021-03-10,0.0
2021-03-19,0.0
2021-03-25,0.80295
2021-03-30,1.36176
2021-04-07,0.98922
2021-04-14,0.98922
2021-05-17,0.52355
2021-05-28,0.0
2021-06-04,0.24415
2021-06-11,1.08175
2021-06-18,0.47801000000000005
2021-06-24,0.47801000000000005
2021-07-02,0.37739
2021-07-09,0.67926
2021-07-15,1.18237
2021-07-23,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-06,0.0
