date,europium
YYYY-MM-DD,ppb
2017-04-14,1.53924
2017-05-06,2.99298
2017-06-22,2.07245
2017-10-12,0.86743
2017-10-24,1.34266
2018-03-07,0.42828
2018-04-02,0.42647999999999997
2019-04-06,0.00203
2019-04-06,0.00163
2020-07-14,0.03808
2020-07-21,0.03541
2020-07-29,0.05119
2020-08-04,0.02605
2020-08-12,0.04665
2020-08-19,0.030330000000000003
2020-08-24,0.0246
2020-09-01,0.02617
2020-09-10,0.026459999999999997
2020-09-14,0.03646
2020-09-23,0.03894
2020-09-29,0.1604
2020-10-05,0.025
2020-10-13,0.02892
2020-10-20,0.02785
2020-10-28,0.03141
2020-11-03,0.026
2020-11-10,0.03924999999999999
2020-11-19,0.02517
2020-12-03,0.02437
2021-01-20,0.03129
2021-02-19,0.03109
2021-03-09,0.03748
2021-04-05,0.0386
2021-04-28,0.12101
2021-05-04,0.15358
2021-05-13,0.21794999999999998
2021-05-18,0.16988
2021-05-27,0.21169
2021-06-02,0.14109
2021-06-08,0.17951999999999999
2021-06-15,0.16308
2021-06-22,0.12647999999999998
2021-07-01,0.13664
2021-07-07,0.02951
2021-07-16,0.0151633
2021-07-20,0.011408900000000001
2021-07-27,0.009988
2021-08-04,0.005493
2021-08-10,0.0044139999999999995
2021-08-17,0.0054359000000000005
2021-08-24,0.0049353
2021-08-31,0.0048923000000000005
2021-09-08,0.0047457
2021-09-27,0.0056609
2021-10-04,0.0112506
2021-10-15,0.0107927
2021-10-20,0.0083696
2021-10-28,0.0129586
2021-11-04,0.0235755
2021-11-08,0.0097585
2021-12-01,0.006888200000000001
