date,magnesium
YYYY-MM-DD,ppb
2019-04-27,70751.81271
2019-05-11,75929.51713000001
2019-05-19,62338.879660000006
2019-06-18,40605.59109
2019-07-01,35690.080109999995
2019-07-09,26553.86232
2019-07-16,27132.86842
2019-08-13,27427.16102
2019-09-05,31358.14913
2019-10-02,39727.296740000005
2020-04-21,44577.81978
2020-05-13,46573.49823
2020-05-28,45025.08918
2020-06-10,45004.16268
2020-06-24,36726.49806
2020-07-08,26515.474009999998
2020-08-03,29730.35766
2020-08-26,35258.97696
2020-09-29,37487.90189
2020-11-03,41407.516729999996
2021-05-10,44777.964819999994
2021-05-24,40351.50985
2021-06-17,30126.680687
2021-06-30,32287.832062
2021-07-22,33148.7428463
2021-08-20,36424.0282394
2021-09-30,38334.6499941
