date,strontium
YYYY-MM-DD,ppb
2020-05-21,89.28953
2020-05-27,94.98467
2020-06-03,101.24530999999999
2020-06-09,120.60809
2020-06-17,176.63876
2020-06-25,194.20725000000002
2020-06-30,191.65251
2020-07-07,212.3071
2020-07-14,228.82371
2020-07-22,230.84817999999999
2020-07-27,229.58224
2020-08-02,240.99175
2020-08-10,241.00525000000002
2020-08-18,244.47178000000002
2020-08-24,255.13462
2020-08-31,243.01874999999998
2020-09-15,243.97338000000002
2020-09-22,244.89214
2020-09-28,254.80734
2020-10-08,249.18777
2020-10-14,244.41141
2020-10-22,241.66752
2020-11-11,220.19772
2020-12-08,184.20209
2020-12-29,192.75483000000003
2021-01-29,190.04372
2021-02-09,179.08652
2021-03-10,187.73696
2021-04-16,139.85468
2021-04-29,127.80582000000001
2021-05-12,86.75253
2021-05-20,90.10142
2021-05-26,96.84720999999999
2021-06-01,108.06663999999999
2021-06-08,125.44689
2021-06-14,153.99528999999998
2021-06-21,181.83865999999998
2021-06-29,198.81471000000002
2021-07-08,218.83295
2021-07-21,240.71506
2021-08-05,244.17209
2021-08-11,246.63161
2021-08-18,253.56086000000002
2021-08-26,247.84452000000002
2021-08-30,250.66328
2021-09-12,256.57488
2021-10-06,251.53631000000001
2021-10-13,229.7859398
2021-11-05,213.7544755
2021-11-12,219.1367151
2021-12-16,1164.317263
