date,iron
YYYY-MM-DD,ppb
2020-05-21,57.95721999999999
2020-05-27,40.826269999999994
2020-06-03,28.392249999999997
2020-06-09,22.735889999999998
2020-06-17,163.68590999999998
2020-06-25,7.50924
2020-06-30,14.5835
2020-07-07,8.06092
2020-07-14,37.91961
2020-07-22,17.33068
2020-07-27,24.187739999999998
2020-08-02,17.059150000000002
2020-08-10,12.29769
2020-08-18,19.61648
2020-08-24,15.26921
2020-08-31,20.013849999999998
2020-09-15,22.59378
2020-09-22,21.67925
2020-09-28,18.87662
2020-10-08,15.14944
2020-10-14,16.71236
2020-10-22,141.39772
2020-11-11,15.96652
2020-12-08,17.98657
2020-12-29,14.63967
2021-01-29,21.64685
2021-02-09,22.121970000000005
2021-03-10,33.49104
2021-04-16,85.63105999999999
2021-04-29,55.143029999999996
2021-05-12,75.89872
2021-05-20,74.80691
2021-05-26,69.50043
2021-06-01,49.80186
2021-06-08,68.15451
2021-06-14,44.491
2021-06-21,27.222469999999998
2021-06-29,72.15324
2021-07-08,21.00492
2021-07-21,10.15222
2021-08-05,17.47973
2021-08-11,7.078480000000001
2021-08-18,6.871230000000001
2021-08-26,4.89081
2021-08-30,7.77163
2021-09-12,6.05982
2021-10-06,10.62135
2021-10-13,8.533144499999999
2021-11-05,35.7453149
2021-11-12,30.455381
2021-12-16,104.2387327
