date,europium
YYYY-MM-DD,ppb
2020-05-21,0.01279
2020-05-27,0.00976
2020-06-03,0.00699
2020-06-09,0.018179999999999998
2020-06-17,0.02763
2020-06-25,0.00277
2020-06-30,0.00138
2020-07-07,0.00277
2020-07-14,0.00899
2020-07-22,0.00129
2020-07-27,0.00484
2020-08-02,0.00326
2020-08-10,0.0
2020-08-18,0.00583
2020-08-24,0.00043999999999999996
2020-08-31,0.0
2020-09-15,0.0
2020-09-22,0.00263
2020-09-28,0.00396
2020-10-08,0.00699
2020-10-14,0.0005
2020-10-22,0.00683
2020-11-11,0.0
2020-12-08,0.0
2020-12-29,0.0
2021-01-29,0.0014100000000000002
2021-02-09,0.0065
2021-03-10,0.013090000000000001
2021-04-16,0.01822
2021-04-29,0.012130000000000002
2021-05-12,0.026529999999999998
2021-05-20,0.022699999999999998
2021-05-26,0.023719999999999998
2021-06-01,0.0134
2021-06-08,0.02028
2021-06-14,0.01008
2021-06-21,0.0051199999999999996
2021-06-29,0.02006
2021-07-08,0.006359999999999999
2021-07-21,0.01086
2021-08-05,0.00036
2021-08-11,0.0017100000000000001
2021-08-18,0.00307
2021-08-26,0.0
2021-08-30,0.00174
2021-09-12,0.00319
2021-10-06,0.0043
2021-10-13,0.0022788
2021-11-05,0.0039681
2021-11-12,0.0038253000000000002
2021-12-16,0.014634999999999999
