date,silicon
YYYY-MM-DD,ppb
2019-04-27,6228.898950000001
2019-05-10,4476.02861
2019-05-19,3735.12211
2019-05-24,3562.6746300000004
2019-06-03,3318.69303
2019-06-18,3550.69007
2019-07-01,3511.7348199999997
2019-07-09,3535.8735699999997
2019-07-16,3904.15422
2019-08-15,4044.2179800000004
2019-09-05,4583.2557400000005
2019-10-02,4983.45913
2020-04-21,4949.82592
2020-05-13,3444.2860100000003
2020-05-28,3455.90483
2020-06-10,3488.8647300000002
2020-06-24,3610.2144900000003
2020-07-08,3685.76998
2020-08-03,3602.93372
2020-08-26,4249.06789
2020-09-29,4540.01336
2020-11-03,4916.5082999999995
2021-05-10,4840.95594
2021-05-24,3908.2650000000003
2021-06-17,2949.8911699
2021-06-30,3946.1378929
2021-07-22,3852.8793091
2021-08-20,4022.9524174
2021-09-30,4214.7775285
