date,zinc
YYYY-MM-DD,ppb
2015-06-02,0.39094999999999996
2015-06-12,69.1500433321527
2015-06-13,89.0989088323836
2015-06-18,2.2056500000000003
2015-07-06,53.191241919131826
2015-07-10,39.18404676365731
2015-07-15,1.2152699999999999
2015-08-02,80.8357
2015-11-04,53.8945
2015-11-23,6.028250000000001
2015-11-28,42.83518
2016-05-27,43.762537632
2016-06-04,98.7895786332
2016-06-08,75.51374
2016-06-11,66.3244752308
2016-06-17,64.73911
2016-07-08,90.35586
2016-07-14,48.39662
2016-07-16,101.34414
2016-07-22,53.17494
2016-07-29,58.479169999999996
2016-08-11,46.473420000000004
2016-08-19,102.93007
2016-08-26,62.96799
2016-09-02,105.24628
2016-09-16,60.51477
2016-10-12,65.46208
2016-10-19,642.86933
2016-10-27,30.128629999999998
2016-11-03,58.7962
2016-11-12,32.84947
2016-12-04,68.72187
2017-03-27,33.78346
2017-06-23,265.30258
2017-06-30,54.69802
2017-07-13,44.17057
2017-07-14,59.43129
2017-07-17,45.86901
2017-07-30,38.19743
2017-08-11,35.66664
2017-08-25,41.71354
2017-08-31,33.83466
2017-09-18,47.09055
2017-09-27,88.27797000000001
2017-10-14,61.95049
2017-10-19,32.94049
2017-10-23,43.800169999999994
2017-10-24,46.506
2017-11-03,50.95003
2017-11-14,43.19128
2017-11-16,42.37852
2017-12-19,49.69258
2018-01-06,49.125310000000006
2018-01-25,44.59487
2018-01-29,39.63229
2018-03-03,43.043940000000006
2018-03-04,45.38294
2018-03-13,29.24039
2018-03-17,35.52248
2018-05-07,36.07615
2018-05-25,34.50347
2018-06-03,36.738569999999996
2018-06-08,43.099489999999996
2018-06-15,47.646559999999994
2018-06-25,43.72005
2018-07-09,58.06138
2018-08-10,27.5542
2018-08-17,65.00926
2018-08-24,146.72583
2018-08-25,39.73983
2018-08-31,15.21571
2018-09-07,36.704530000000005
2018-09-14,35.64896
2018-09-21,34.312219999999996
2018-10-11,29.957189999999997
2018-10-12,67.45022
2018-10-18,36.38013
2018-10-25,19.579990000000002
2018-11-02,18.708689999999997
2018-11-10,26.557029999999997
2018-11-16,19.69125
2018-11-17,19.47251
2019-07-27,20.61949
2019-08-13,58.500620000000005
