date,cobalt
YYYY-MM-DD,ppb
2015-06-30,0.035843478
2015-07-07,0.035798488
2015-07-14,0.035127369
2015-07-21,0.0319411366
2015-07-28,0.0336514932
2015-08-04,0.0334022416
2015-08-11,0.0348503888
2015-08-18,0.0208847984
2015-08-26,0.023858176
2016-02-23,0.040889999999999996
2016-02-29,0.012750000000000001
2016-06-29,0.06684999999999999
2016-08-03,0.03487
2016-08-10,0.04042
2016-08-17,0.03556
2016-08-23,0.02997
2016-08-23,0.029150000000000002
2016-08-23,0.03182
2016-08-24,0.03527
2016-08-31,0.04149
2016-09-07,0.01661
2016-09-14,0.036840000000000005
2016-09-21,0.01635
2016-09-28,0.03339
2016-10-11,0.014530000000000001
2016-10-19,0.05692
2016-10-26,0.047939999999999997
2016-11-02,0.04879
2016-11-09,0.03359
2016-11-16,0.03888
2016-11-22,0.028749999999999998
2016-11-29,0.013470000000000001
2016-12-06,0.02845
2016-12-13,0.049109999999999994
2016-12-20,0.02862
2016-12-27,0.02668
2017-01-03,0.020319999999999998
2017-01-10,0.03009
2017-01-17,0.06337999999999999
2017-01-24,0.03845
2017-01-31,0.09251000000000001
2017-02-07,0.03156
2017-02-14,0.03462
2017-02-21,0.03336
2017-02-28,0.03712
2017-03-07,0.042890000000000005
2017-03-14,0.03089
2017-03-21,0.04253
2017-03-28,0.03291
2017-04-04,0.03875
2017-04-11,0.03283
2017-04-18,0.10298
2017-04-25,0.03719
2017-05-02,0.03583
2017-05-09,0.07712
2017-05-16,0.03726
2017-05-23,0.04176
2017-05-30,0.04083
2017-06-14,0.03846
2017-06-20,0.03959
2017-06-29,0.04044
2017-07-05,0.040499999999999994
2017-07-12,0.035019999999999996
2017-07-18,0.04044
2017-07-25,0.04788
2017-08-03,0.03705
2017-08-09,0.03601
2017-08-16,0.038489999999999996
2017-08-23,0.034640000000000004
2017-08-29,0.03933
2017-09-03,0.03468
2017-09-13,0.04347
2017-09-20,0.04005
2017-09-27,0.04462
2017-10-05,0.04444
2017-10-10,0.04218
2017-10-17,0.03685
2017-10-24,0.01731
2017-10-31,0.03685
2017-11-07,0.043629999999999995
2017-11-14,0.038310000000000004
2017-11-21,0.0391
2017-11-28,0.03882
2017-12-03,0.03829
2017-12-12,0.06829
2017-12-19,0.03735
2017-12-26,0.037169999999999995
2018-01-02,0.03871
2018-01-09,0.057089999999999995
2018-01-16,0.03832
2018-01-23,0.04101
2018-01-30,0.032350000000000004
2018-02-06,0.0317
2018-02-13,0.0263
2018-02-20,0.06149
2018-02-27,0.02961
2018-03-06,0.02458
2018-03-13,0.02675
2018-07-16,0.05012
2018-07-23,0.07904
2018-09-04,0.03388
2018-09-10,0.04979
2018-09-17,0.045810000000000003
2018-09-24,0.03481
2018-10-01,0.03079
2018-10-29,0.03186
2019-05-07,0.03867
