date,iron
YYYY-MM-DD,ppb
2014-12-12,6.539700000000001
2015-01-24,3.02881
2015-02-07,5.98185
2015-03-16,3.86997
2015-04-19,4.91948
2015-05-11,4.652299999999999
2015-05-24,4.86582
2015-06-02,4.70587
2015-06-18,5.08034
2015-07-02,1.56451
2015-07-15,3.69658
2015-08-02,8.26862
2015-08-09,8.40587
2015-10-04,20.21516
2015-10-13,3.92795
2015-10-26,11.2941
2015-11-09,3.17506
2015-11-23,8.12355
2015-12-09,2.54209
2016-01-28,3.09838
2016-02-12,3.202
2016-02-21,3.83007
2016-03-09,3.4594000000000005
2016-03-24,3.87714
2016-03-31,2.91971
2016-04-08,13.35484
2016-04-21,12.192419999999998
2016-05-02,10.829002187999999
2016-05-27,11.4253124776
2016-06-04,24.119432208
2016-06-17,12.572000000000001
2016-06-27,14.11564
2016-07-08,11.55668
2016-07-15,12.31705
2016-07-22,14.4455
2016-07-29,15.43062
2016-08-05,23.855719999999998
2016-08-12,19.24748
2016-08-19,22.26277
2016-08-26,41.65728
2016-09-02,66.77405
2016-09-09,14.97445
2016-09-16,37.756569999999996
2016-09-23,13.480369999999999
2016-09-30,37.78766
2016-10-12,13.42861
2016-10-19,18.02997
2016-10-27,10.92054
2016-11-03,10.34523
2016-11-12,8.42034
2016-11-23,18.2992
2017-03-19,10.835239999999999
2017-04-12,15.25198
2017-04-30,14.380230000000001
2017-06-30,98.07722
2017-07-30,13.487480000000001
2017-08-25,18.506320000000002
2017-09-14,17.79346
2017-09-27,15.57055
2017-10-14,18.83613
2017-10-23,20.8311
2017-11-03,13.68978
2017-11-16,14.697659999999999
2018-03-03,15.46114
2018-05-25,10.708070000000001
2018-06-08,11.72385
2018-06-15,9.1528
2018-06-25,17.59384
2018-07-09,8.89537
2018-07-15,12.87363
2018-08-10,13.951519999999999
2018-08-17,11.802589999999999
2018-08-24,12.14398
2018-09-07,11.59527
2018-09-14,11.94782
2018-09-28,71.30046
2018-10-05,10.0532
2018-10-12,18.4477
2018-10-18,8.07608
2018-10-25,9.25589
2018-11-02,13.96686
2018-11-10,6.64253
2018-11-17,7.20416
2019-02-27,7.45533
2019-03-30,8.15143
2019-04-18,8.26193
2019-05-08,8.254059999999999
2019-06-05,10.152289999999999
2019-06-11,17.72562
2019-06-21,13.129489999999999
2019-06-27,41.59430999999999
2019-07-05,21.63436
2019-07-14,18.66303
2019-07-19,10.72211
2019-07-26,291.67473
2019-08-02,53.700469999999996
2019-08-09,12.591140000000001
2019-08-16,14.1059
2019-08-23,503.07983
2019-08-30,456.66319
2019-09-06,122.24277000000001
2019-09-13,308.9271
2019-09-20,12.249600000000001
2019-09-27,11.186609999999998
2019-10-04,17.056720000000002
2019-10-11,17.04184
2019-10-19,13.125409999999999
2019-10-25,10.569249999999998
2019-11-03,9.78648
2019-11-08,10.920319999999998
2019-11-15,14.46116
2019-11-22,275.87033
2019-12-04,8.45089
2019-12-12,8.7442
2019-12-20,8.24167
2020-01-08,7.31808
2020-01-21,60.20544
2020-01-28,7.414070000000001
2020-02-11,16.5557
2020-02-20,17.14142
2020-03-11,13.619520000000001
2020-03-17,14.07526
2020-04-03,15.20722
2020-04-09,19.87675
2020-04-14,25.59481
2020-04-24,33.929770000000005
2020-05-22,40.235820000000004
2020-05-29,39.18651
2020-06-05,30.57119
2020-06-12,33.644059999999996
2020-06-19,21.211570000000002
2020-06-26,19.31895
2020-07-02,15.570839999999999
2020-07-10,15.44408
2020-07-17,17.66251
2020-07-23,19.62471
2020-07-30,15.755859999999998
2020-08-07,20.429859999999998
2020-08-14,19.580379999999998
2020-08-20,21.29975
2020-08-27,16.529700000000002
2020-09-03,18.41353
2020-09-11,23.870800000000003
2020-09-18,22.30654
2020-09-24,27.22051
2020-10-01,22.131210000000003
2020-10-08,24.628909999999998
2020-10-16,51.72553
2020-10-23,25.23942
2020-10-27,24.329269999999998
2020-11-06,29.61204
2020-11-13,38.976389999999995
2020-12-04,27.970779999999998
2021-01-08,31.229049999999997
2021-01-15,19.88618
2021-01-28,4.786730000000006
2021-02-11,14.67000999999999
2021-03-03,158.28677
2021-03-19,6.579219999999992
2021-03-25,28.2345
2021-04-07,14.23204
2021-05-17,8.43067
2021-05-28,5.46669
2021-06-04,15.44076
2021-06-11,6.3712599999999995
2021-06-18,10.511
2021-06-24,7.75942
2021-07-02,33.799009999999996
2021-07-09,4.51333
2021-07-15,31.934749999999998
2021-07-23,0.0
2021-07-30,9.506250000000001
2021-07-31,6.13188
2021-08-06,15.29592
2021-08-13,11.1419424
2021-08-19,16.7665577
2021-08-27,11.538563
2021-09-03,13.811759400000001
2021-10-01,15.748099799999999
2021-10-07,241.9935461
2021-10-22,48.4795685
2021-10-27,67.3903913
2021-11-03,40.274537800000004
2021-11-11,22.5564058
2022-10-15,21.2491518
