date,iron
YYYY-MM-DD,ppb
2020-06-03,34.6914
2020-06-16,33.4256
2020-06-30,967.6464
2020-07-14,2797.8116
2020-07-29,2391.02202
2020-08-04,1287.80429
2021-04-28,20.523729999999997
2021-05-04,33.42187
2021-05-13,23.433950000000003
2021-05-18,149.42459
2021-06-02,96.95031
2021-06-08,46.65316
2021-06-22,1376.80646
2021-07-07,3353.76368
2021-07-16,2803.0775491000004
2021-07-20,795.1401920000001
2021-07-27,2554.3411708
2021-08-04,2457.4135168000003
2021-08-10,2945.8483255
2021-08-17,112.33403190000001
