date,thorium
YYYY-MM-DD,ppb
2017-03-17,0.00026
2017-03-23,0.0
2017-05-03,0.0
2017-05-06,0.10553
2017-05-11,0.0
2017-05-15,0.030780000000000002
2017-06-22,0.01171
2017-10-29,0.0
2019-04-06,0.00108
2019-04-06,0.01261
2020-07-14,0.12075000000000001
2020-07-21,0.1058
2020-07-29,0.1083
2020-08-04,0.10494
2020-08-12,0.08001
2020-08-19,0.07621
2020-08-24,0.06679
2020-09-01,0.06602
2020-09-14,0.06447
2020-09-23,0.06441
2020-09-29,0.06604
2020-10-05,0.06561
2020-10-13,0.06434999999999999
2020-10-22,0.07868
2020-10-28,0.06098
2020-11-03,0.07157
2020-11-19,0.08517999999999999
2021-04-28,0.019200000000000002
2021-05-04,0.02064
2021-05-13,0.02042
2021-05-18,0.014859999999999998
2021-05-27,0.01678
2021-06-02,0.01003
2021-06-08,0.00146
2021-06-15,0.0
2021-06-22,0.0
2021-07-01,0.0
2021-07-07,0.0
2021-07-16,0.007545
2021-07-20,0.0037641999999999997
2021-07-27,0.0022118
2021-08-04,0.0027967
2021-08-10,0.0025635000000000002
2021-08-17,0.0031362000000000004
2021-08-24,0.0024662
2021-08-31,0.001773
2021-09-08,0.0089072
2021-09-27,0.004716000000000001
2021-10-04,0.0022288
2021-10-15,0.0023823
