date,germanium
YYYY-MM-DD,ppb
2016-08-05,0.39619000000000004
2016-08-12,0.08548
2016-08-19,0.92086
2016-08-26,3.30897
2016-09-02,3.1503300000000003
2016-09-09,3.24208
2016-09-16,3.36127
2016-10-01,3.10761
2016-10-12,3.39213
2016-10-19,3.0487599999999997
2016-10-27,3.44034
2016-11-03,3.4351900000000004
2016-11-12,3.38902
2017-06-16,3.3887
2017-08-04,3.43919
2017-08-25,3.4138800000000002
2017-09-27,3.3655600000000003
2017-10-05,3.35144
2017-10-12,3.31013
2017-10-13,2.95509
2017-10-24,3.3132200000000003
2017-11-03,3.30696
2017-11-15,3.3614500000000005
2018-05-25,3.28704
2018-06-09,3.49729
2018-06-15,3.43812
2018-06-25,3.41491
2018-07-11,3.5416399999999997
2018-07-16,3.5349199999999996
2018-08-24,3.5598
2018-08-27,3.44484
2019-06-23,0.01371
2019-06-27,0.03950000000000001
2019-07-05,0.03817
2019-07-14,2.2678499999999997
2019-07-19,1.37054
2019-07-26,1.1109499999999999
2019-08-02,0.22119
2019-08-09,0.29966
2019-08-16,2.63483
2019-08-23,3.28856
2019-08-30,0.73172
2019-09-06,3.25525
2019-09-20,3.16757
2019-09-27,1.90462
2019-10-04,2.06712
2020-03-01,3.66921
2020-04-01,3.44583
2020-04-28,3.6331
2020-05-22,3.55399
2020-05-29,3.57269
2020-06-08,3.5354200000000002
2020-06-12,3.73078
2020-06-19,2.37405
2020-06-26,3.42074
2020-07-02,3.5726000000000004
2020-07-10,3.48659
2020-07-17,3.77159
2020-07-23,3.33847
2020-07-30,3.46891
2020-08-07,3.4953600000000002
2020-08-14,3.3875300000000004
2020-08-20,3.66603
2020-08-27,3.3495799999999996
2020-09-03,3.36465
2020-09-11,3.3341900000000004
2020-09-18,3.4262300000000003
2020-09-24,3.99906
2020-10-01,3.55005
2020-10-08,3.4976800000000003
2020-10-16,3.6239500000000002
2020-10-23,3.6159799999999995
2020-11-06,3.44454
2021-01-21,3.4821299999999997
2021-02-17,3.59389
2021-03-10,3.75676
2021-04-14,3.68357
2021-05-19,3.79121
2021-05-28,3.66932
2021-06-04,3.52909
2021-06-11,3.4724
2021-06-24,3.4287400000000003
2021-07-09,3.81901
2021-07-15,3.8626700000000005
2021-07-23,3.76838
2021-07-30,3.6978299999999997
2021-08-06,3.56031
2021-08-13,3.2636515999999998
2021-08-19,3.2670445
2021-08-27,3.3132363
2021-09-03,3.2895632000000004
2021-10-01,3.2866807
2021-10-07,3.2625802999999998
2021-10-22,3.3349897
2021-11-03,3.3940059
2021-11-11,3.3215529999999998
2021-12-20,3.3843765999999995
