date,uranium
YYYY-MM-DD,ppb
2015-03-16,2.2890800000000002
2015-04-19,1.86389
2015-05-02,1.56423
2015-05-11,1.4564599999999999
2015-05-24,1.72848
2015-06-02,1.46048
2015-06-18,1.10401
2015-07-02,1.15733
2015-07-15,1.3406699999999998
2015-08-02,1.48848
2015-08-09,1.5848499999999999
2015-10-04,1.5019099999999999
2015-10-13,1.39908
2015-10-26,1.94319
2015-11-09,2.26137
2015-11-23,2.10503
2016-04-08,1.9911400000000001
2016-04-21,1.75362
2016-05-02,2.0695509572
2016-05-12,1.8500070534000002
2016-05-20,1.6607516832
2016-05-27,1.479057126
2016-06-04,1.1327761277
2016-06-11,1.0676775102
2016-06-17,1.18662
2016-06-27,1.18366
2016-07-08,1.54333
2016-07-15,1.63392
2016-07-22,1.65343
2016-07-29,1.64298
2016-08-05,1.33741
2016-08-12,1.56202
2016-08-19,1.51498
2016-08-26,1.45462
2016-09-02,1.20439
2016-09-09,1.32177
2016-09-16,1.37852
2016-09-23,0.59685
2016-09-30,1.5296
2016-10-12,1.57585
2016-10-19,1.75816
