date,titanium
YYYY-MM-DD,ppb
2020-05-22,1.06541
2020-05-29,0.77169
2020-06-05,2.18667
2020-06-12,1.50787
2020-06-19,1.90212
2020-06-26,1.8690499999999999
2020-07-02,1.6083800000000001
2020-07-10,1.77195
2020-07-17,1.89647
2020-07-23,1.2385599999999999
2020-07-30,0.9073599999999999
2020-08-07,2.14982
2020-08-14,1.3691999999999998
2020-08-20,1.68381
2020-08-27,0.9582400000000001
2020-09-03,1.5929099999999998
2020-09-11,0.8712300000000001
2020-09-18,0.69422
2020-09-24,2.5390699999999997
2020-10-01,1.11509
2020-10-08,1.13315
2020-10-16,1.1571
2020-10-23,0.96569
2020-10-27,0.84497
2020-11-06,1.22378
2020-11-20,0.80914
2021-05-19,1.96666
2021-05-28,1.65066
2021-06-04,1.78703
2021-06-11,1.1728399999999999
2021-06-24,5.81114
2021-07-09,1.4166999999999998
2021-07-15,1.8249000000000002
2021-07-23,2.04095
2021-07-30,0.5967399999999999
2021-08-06,1.29686
2021-08-13,0.8585255
2021-08-27,0.4044859
2021-09-03,0.7498415
2021-10-01,1.3003442
2021-10-07,0.5014681
2021-10-22,0.6987061
2021-11-03,13.8114899
2021-11-11,1.6046806999999998
