date,barium
YYYY-MM-DD,ppb
2019-04-27,53.08433
2019-05-10,49.89471
2019-05-19,48.23404
2019-05-24,41.75535
2019-06-03,42.43329
2019-06-18,39.89887
2019-07-01,39.65137
2019-07-09,35.245329999999996
2019-07-16,34.69264
2019-08-15,44.051010000000005
2019-09-05,97.73631
2019-10-02,42.94114999999999
2020-05-28,36.967349999999996
2020-06-10,37.1897
2020-07-08,37.56044
2020-08-04,34.42297
2020-08-26,28.74383
2020-09-29,26.73467
2020-11-03,25.91148
2021-05-10,25.973799999999997
2021-05-24,22.91339
2021-06-17,20.0469798
2021-06-30,32.298722
2021-07-22,22.4137151
2021-08-20,19.5570032
