date,phosphorus
YYYY-MM-DD,ppb
2015-04-28,653.188231411932
2015-04-29,625.791597518103
2015-04-30,619.157042927944
2015-05-01,571.535599751821
2015-05-02,544.972632167547
2015-05-03,525.776237841766
2015-05-04,501.400577399803
2015-05-05,480.049254839191
2015-05-06,475.705322422935
2015-05-07,469.561263404513
2015-05-08,474.117745802303
2015-05-09,484.342920219637
2015-05-10,502.817990481497
2015-05-11,473.40830729488
2015-05-12,491.587783146344
2015-05-13,482.47864381847
2015-05-14,477.340139140218
2015-05-15,480.596018573277
2015-05-16,473.769415889575
2015-05-17,458.556949739775
2015-05-18,475.292698551646
2015-05-19,471.677243740256
2015-05-20,3111.39588311495
2015-05-20,497.240221965884
2015-05-21,437.175897704203
2015-05-21,495.211983606621
2015-05-22,452.523449518847
2015-05-23,458.511191659854
2015-05-24,453.568741304722
2015-05-25,455.158393462187
2015-05-26,461.397230129162
2015-05-27,463.132509368267
2015-05-28,448.049969135329
2015-05-29,440.535262873999
2015-05-30,446.747187950789
2015-05-31,429.513121793506
2015-06-01,405.020648122135
2015-06-02,380.215409542984
2015-06-03,368.189733954649
2015-06-04,358.443429943093
2015-06-05,412.08800532583
2015-06-06,368.916762344716
2015-06-07,371.165825308866
2015-06-08,362.675085703789
2015-06-09,360.059713820101
2015-06-10,346.245420172497
2015-06-11,325.301133140574
2015-06-12,341.570440857011
2015-06-13,359.6588345169
2015-06-14,356.7333067506
2015-06-15,372.633184989
2015-06-16,369.725441683
2015-06-17,339.0114991108
2015-06-18,347.9022084792
2015-06-19,348.7017952172
2015-06-20,339.57911649900007
2015-06-21,347.06313981339997
2015-06-22,336.806475172
2015-06-23,344.3358478728287
2015-06-24,350.1698587949763
2015-06-25,350.6896797210565
2015-06-26,353.981060446164
2015-06-27,349.4226111952343
2015-06-28,383.31355212221456
2015-06-29,342.17194718053264
2015-06-30,342.9314943363546
2015-07-01,354.97681621895447
2015-07-02,359.2618343527345
2015-07-03,367.11350845843356
2015-07-04,372.0514666061377
2015-07-05,381.5436331695828
2015-07-06,377.9616976516716
