date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,502.68386999999996
2019-05-10,413.9864
2019-05-19,410.35148
2019-05-24,446.85002
2019-06-03,502.58904
2019-06-18,431.8836
2019-07-01,405.90711
2019-07-09,425.67027
2019-07-16,332.02034
2019-08-15,344.79920999999996
2019-09-05,382.49944
2019-10-02,349.64543
2020-04-21,376.31073000000004
2020-05-13,347.94793
2020-05-28,336.46617
2020-06-10,438.23951
2020-06-24,354.27233
2020-07-08,454.04953
2020-08-04,371.16074
2020-08-26,366.01923
2020-09-29,408.12298
2020-11-03,397.58975999999996
2021-05-10,410.59347
2021-05-24,456.90983000000006
2021-06-17,51.4520016
2021-06-30,71.8213469
2021-07-22,70.7224794
2021-08-20,81.02734910000001
2021-09-30,87.9570544
