date,silicon
YYYY-MM-DD,ppb
2015-04-28,2923.88905893702
2015-04-29,2920.55528860858
2015-04-30,2894.90898153176
2015-05-01,2874.27201028667
2015-05-02,2856.6310882136
2015-05-03,2839.34366168498
2015-05-04,2859.28047506475
2015-05-05,2839.90692453974
2015-05-06,2875.35621898637
2015-05-07,2970.77131778466
2015-05-08,3098.15327810505
2015-05-09,3189.06649033852
2015-05-10,3170.23714949983
2015-05-11,3214.02400287219
2015-05-12,3230.37762730166
2015-05-13,3294.99598658619
2015-05-14,3234.25417669124
2015-05-15,3315.8254992202
2015-05-16,3291.23446557069
2015-05-17,3345.14641906207
2015-05-18,3501.03682209814
2015-05-19,3525.05711129996
2015-05-20,3652.18675592086
2015-05-20,3083.73443504894
2015-05-21,2554.12105784267
2015-05-21,3047.34478903772
2015-05-22,2682.93034451015
2015-05-23,2740.82766441644
2015-05-24,2728.86505568982
2015-05-25,2842.74188231245
2015-05-26,2814.11801024552
2015-05-27,2844.68903068188
2015-05-28,2827.09550347745
2015-05-29,2816.85077431064
2015-05-30,2796.22087214561
2015-05-31,2717.44915063505
2015-06-01,2612.20389167535
2015-06-02,2556.9359612926
2015-06-03,2476.04924403106
2015-06-04,2459.54405064519
2015-06-05,2478.48075496934
2015-06-06,2502.36918688148
2015-06-07,2512.8377256677
2015-06-08,2359.91481763318
2015-06-09,2354.53436981205
2015-06-10,2333.34403579913
2015-06-11,2276.10405855807
2015-06-12,2341.77405002851
2015-06-13,2142.3598184394
2015-06-14,2201.4485829366
2015-06-15,2302.9936426120003
2015-06-16,2255.1017521175
2015-06-17,2184.2228617916003
2015-06-18,2234.3398794667996
2015-06-19,2279.2453451996003
2015-06-20,2267.3426673675
2015-06-21,2298.9660157524
2015-06-22,2332.5854769504
2015-06-23,2343.6800934327152
2015-06-24,2318.066264718463
2015-06-25,2408.040983157173
2015-06-26,2415.27452965602
2015-06-27,2424.3098672853534
2015-06-28,2482.1675981706358
2015-06-29,2490.1156437010573
2015-06-30,2503.4742152029467
2015-07-01,2637.3162178798416
2015-07-02,2692.347446128377
2015-07-03,2635.871653292166
2015-07-04,2765.627710025191
2015-07-05,2668.7734939879083
2015-07-06,2781.840532096394
