date,tin
YYYY-MM-DD,ppb
2019-05-11,0.20635
2019-05-19,0.16965999999999998
2019-05-24,0.23573
2019-06-03,0.04665
2019-06-18,0.0379
2019-07-01,0.0
2019-07-09,0.17198000000000002
2019-07-16,0.14
2019-08-13,0.15806
2019-09-05,0.19722
2020-04-21,0.31905999999999995
2020-05-13,0.0
2020-05-28,0.11795
2020-06-10,0.2586
2020-06-24,0.0
2020-07-08,0.2263
2020-08-03,0.0
2020-08-26,0.01828
2020-09-29,0.50304
2020-11-03,0.0
2021-05-10,10.30995
2021-05-24,0.01726
2021-06-17,0.08179499999999999
2021-06-30,0.1675443
2021-07-22,0.0938716
2021-08-20,0.1391416
2021-09-30,0.1061772
