date,silver
YYYY-MM-DD,ppb
2019-04-27,0.33063000000000003
2019-05-11,0.32079
2019-05-19,0.2419
2019-05-24,1.2861500000000001
2019-06-03,1.25569
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27315
2019-07-16,0.12671
2019-08-13,2.60211
2019-09-05,2.6468599999999998
2019-10-02,2.43838
2020-04-21,3.9642500000000003
2020-05-13,4.12636
2020-05-28,4.0351799999999995
2020-06-10,4.2748
2020-06-24,4.4347199999999996
2020-07-08,4.287739999999999
2020-08-03,3.91852
2020-08-26,3.9728200000000005
2020-09-29,0.09405
2021-05-10,0.0
2021-05-24,0.27195
2021-06-17,0.0507494
2021-06-30,0.028203299999999997
2021-07-22,0.014320900000000001
2021-08-20,0.0100412
2021-09-30,0.0170797
