date,iron
YYYY-MM-DD,ppb
2019-05-30,52.60098
2019-06-12,7.86389
2019-06-19,6.65683
2019-06-29,11.35314
2019-07-15,9.28871
2019-07-18,5.00382
2019-07-24,40.16839
2019-07-30,11.951099999999999
2019-08-06,3.51238
2019-08-14,8.82166
2019-08-21,5.6488000000000005
2020-01-15,16.81306
2020-02-08,7.72646
2020-02-18,77.02495
2020-03-05,9.67283
2020-03-18,13.99284
2020-03-30,7.75774
2020-08-30,28.640810000000002
2020-09-10,19.613590000000002
2020-09-18,21.46507
2020-09-28,23.8043
2020-10-06,25.16873
2020-10-16,22.32203
2020-10-23,27.24203
2020-10-30,39.188010000000006
2020-11-06,20.06218
2020-11-14,33.71582
