date,europium
YYYY-MM-DD,ppb
2014-12-12,0.009940000000000001
2015-02-07,0.00966
2015-03-16,0.00952
2015-04-19,0.00952
2015-05-11,0.0071400000000000005
2015-05-24,0.00728
2015-06-02,0.00568
2015-06-18,0.02526
2015-07-02,0.01151
2015-07-15,0.02675
2015-08-02,0.01056
2015-08-09,0.01081
2015-10-04,0.0298
2015-10-13,0.02727
2015-10-26,0.0259
2015-11-09,0.032659999999999995
2015-11-23,0.019540000000000002
2016-01-28,0.01903
2016-02-12,0.022590000000000002
2016-02-21,0.01869
2016-03-09,0.02468
2016-03-24,0.022269999999999998
2016-03-31,0.02019
2016-04-08,0.018500000000000003
2016-04-21,0.011009999999999999
2016-05-02,0.0211218322
2016-05-12,0.0104405993
2016-05-27,0.0039644965
2016-06-04,0.0011144448
2016-06-11,0.0122856488
2016-06-17,0.00751
2016-06-27,0.0069099999999999995
2016-07-08,0.01441
2016-07-15,0.01771
2016-07-22,0.0069099999999999995
2016-07-29,0.00438
2016-08-05,0.00073
2016-08-12,0.010430000000000002
2016-08-19,0.011859999999999999
2016-08-26,0.00786
2016-09-02,0.013810000000000001
2016-09-09,0.00895
2016-09-16,0.0095
2016-09-23,0.006350000000000001
2016-09-30,0.010369999999999999
2016-10-12,0.010150000000000001
2016-10-19,0.0106
2016-10-27,0.01077
2016-11-03,0.011869999999999999
2016-11-12,0.01114
2016-11-23,0.00787
2016-12-04,0.01292
2017-03-19,0.17131000000000002
2017-04-12,0.20249
2017-04-30,0.16329
2017-06-30,0.19421999999999998
2017-07-30,0.1955
2017-08-25,0.20334999999999998
2017-09-14,0.25794
2017-09-27,0.24162
2017-10-14,0.2955
2017-10-23,0.19841
2017-11-03,0.28859
2017-11-16,0.15455
2018-03-03,0.13333
2018-05-25,0.008199999999999999
2018-06-08,0.01047
2018-06-15,0.008459999999999999
2018-06-25,0.00867
2018-07-09,0.008450000000000001
2018-07-15,0.00795
2018-08-10,0.00959
2018-08-17,0.00794
2018-08-24,0.00856
2018-09-07,0.01107
2018-09-14,0.0131
2018-10-05,0.01114
2018-10-12,0.01471
2018-10-18,0.01124
2018-10-25,0.0111
2018-11-02,0.01098
2018-11-10,0.01436
2018-11-17,0.01449
2019-02-27,0.008360000000000001
2019-03-30,0.011210000000000001
2019-04-18,0.01289
2019-05-08,0.00954
2019-06-05,0.011529999999999999
2019-06-11,0.0
2019-06-21,5e-05
2019-06-27,0.017509999999999998
2019-07-05,0.01144
2019-07-14,0.00982
2019-07-19,0.00764
2019-07-26,0.01279
2019-08-02,0.009840000000000002
2019-08-09,0.00665
2019-08-16,0.00604
2019-08-23,0.15153
2019-08-30,0.12965000000000002
2019-09-06,0.07826
2019-09-13,0.0049700000000000005
2019-09-20,0.00654
2019-09-27,0.009810000000000001
2019-10-04,0.00857
2019-10-11,0.008140000000000001
2019-10-19,0.011789999999999998
2019-10-25,0.00954
2019-11-03,0.00942
2019-11-08,0.010039999999999999
2019-11-15,0.00857
2019-11-22,0.00731
2019-12-04,0.00958
2019-12-12,0.010499999999999999
2019-12-20,0.01091
2020-01-08,0.00936
2020-01-21,0.00782
2020-01-28,0.00798
2020-02-11,0.01047
2020-02-20,0.013940000000000001
2020-03-11,0.015460000000000002
2020-03-17,0.00916
2020-04-03,0.014289999999999999
2020-04-09,0.00785
2020-04-14,0.00669
2020-04-24,0.00899
2020-05-22,0.01707
2020-05-29,0.00667
2020-06-05,0.00654
2020-06-12,0.01183
2020-06-19,0.0179
2020-06-26,0.01694
2020-07-02,0.006620000000000001
2020-07-10,0.00532
2020-07-17,0.00652
2020-07-23,0.006579999999999999
2020-07-30,0.01561
2020-08-07,0.010499999999999999
2020-08-14,0.00792
2020-08-20,0.01131
2020-08-27,0.00654
2020-09-03,0.00896
2020-09-11,0.00798
2020-09-18,0.01038
2020-09-24,0.015139999999999999
2020-10-01,0.0124
2020-10-08,0.01686
2020-10-16,0.00912
2020-10-23,0.00898
2020-10-27,0.02964
2020-11-06,0.01007
2020-11-13,0.009210000000000001
2020-12-04,0.009089999999999999
2021-01-15,0.02219
2021-01-28,0.01141
2021-02-11,0.00768
2021-03-03,0.01137
2021-03-19,0.00644
2021-03-25,0.01201
2021-04-07,0.00012
2021-05-17,0.0062
2021-05-28,0.00766
2021-06-04,0.01254
2021-06-11,0.00541
2021-06-18,0.009890000000000001
2021-06-24,0.01132
2021-07-02,0.00791
2021-07-09,0.009210000000000001
2021-07-15,0.01046
2021-07-30,0.01082
2021-08-06,0.012240000000000001
2021-08-13,0.0003685
2021-08-19,0.001403
2021-08-27,0.0028425
2021-09-03,0.0026861000000000003
2021-10-01,0.004440599999999999
2021-10-07,0.0079056
2021-10-15,0.0026902000000000002
2021-10-22,0.0018631
2021-10-27,0.0027038
2021-11-03,0.0053343
2021-11-11,0.0020258999999999997
