date,lead
YYYY-MM-DD,ppb
2017-03-17,0.050480000000000004
2017-03-23,0.04021
2017-05-03,0.09644
2017-05-06,0.8540599999999999
2017-05-11,0.08756
2017-05-15,0.34076
2017-06-22,0.17149999999999999
2017-10-29,0.018179999999999998
2019-04-06,0.02163
2019-04-06,1.08482
2020-07-14,0.055380000000000006
2020-07-21,0.07095
2020-07-29,0.08771
2020-08-04,0.053810000000000004
2020-08-12,0.04783
2020-08-19,0.05438
2020-08-24,0.04358
2020-09-01,0.03615
2020-09-14,0.014870000000000001
2020-09-23,0.11041999999999999
2020-09-29,0.0263
2020-10-05,0.15357
2020-10-13,0.04659
2020-10-22,0.46475
2020-10-28,0.02549
2020-11-03,0.11762
2020-11-19,0.0
2021-04-28,0.03697
2021-05-04,0.09313
2021-05-13,0.07059
2021-05-18,0.029320000000000002
2021-05-27,0.23342000000000002
2021-06-02,0.08621000000000001
2021-06-08,0.037469999999999996
2021-06-15,0.48721000000000003
2021-06-22,0.01774
2021-07-01,0.10451
2021-07-07,0.045399999999999996
2021-07-16,0.17190239999999998
2021-07-20,0.1707012
2021-07-27,0.054937400000000004
2021-08-04,0.0375484
2021-08-10,0.0283045
2021-08-17,0.0290904
2021-08-24,0.0308174
2021-08-31,0.0378183
2021-09-08,0.06891800000000001
2021-09-27,0.0602213
2021-10-04,0.0980784
2021-10-15,0.057322500000000005
