date,tin
YYYY-MM-DD,ppb
2019-04-27,0.11429999999999998
2019-05-10,0.0
2019-05-19,0.00794
2019-05-24,0.02282
2019-06-03,0.0
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0
2019-08-15,0.08392999999999999
2019-09-05,0.0
2019-10-02,0.0394
2020-04-21,0.08399999999999999
2020-05-13,0.0
2020-05-28,0.33236
2020-06-10,0.05012
2020-06-24,0.0
2020-07-08,0.02475
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,2.17354
2021-05-24,0.0
2021-06-17,128.0523271
2021-06-30,0.17626
2021-07-22,0.1106711
2021-08-20,0.1886778
2021-09-30,0.0818306
