date,thorium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,0.0
2019-05-19,0.0157
2019-05-24,0.0
2019-06-03,0.03056
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.00115
2019-07-16,0.0
2019-08-13,0.0
2019-09-05,0.0
2019-10-02,0.0
2020-04-21,0.0
2020-05-13,0.01743
2020-05-28,0.01335
2020-06-10,0.02669
2020-06-24,0.04339
2020-07-08,0.0
2020-08-03,0.06612
2020-08-26,0.08349000000000001
2020-09-29,0.09056
2021-05-10,0.01499
2021-05-24,0.05665
2021-06-17,0.0007372
2021-06-30,0.0057754
2021-07-22,0.0013984
2021-08-20,0.0015344999999999998
2021-09-30,0.0027263
