date,arsenic
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-10,0.02554
2019-05-19,0.09903
2019-05-24,0.08024
2019-06-03,0.07189
2019-06-18,0.03642
2019-07-01,0.049
2019-07-09,0.07977
2019-07-16,0.07855
2019-08-15,0.06107
2019-09-05,0.02608
2019-10-02,0.08116
2020-04-21,0.01294
2020-05-13,0.0373
2020-05-28,0.04039
2020-06-10,0.052430000000000004
2020-06-24,0.061989999999999996
2020-07-08,0.06149
2020-08-03,0.0
2020-08-26,0.08875
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,0.0
2021-05-24,0.14272
2021-06-17,0.0876243
2021-06-30,0.1282633
2021-07-22,0.0920691
2021-08-20,0.1676164
2021-09-30,0.09443850000000001
