date,zinc
YYYY-MM-DD,ppb
2019-05-10,65.36191
2019-05-19,58.22153
2019-05-24,22.61002
2019-06-03,66.90467
2019-06-18,86.34208
2019-07-01,57.86071
2019-07-09,136.71443
2019-07-16,102.09472
2019-08-15,129.52432
2019-09-05,155.55373
2019-10-02,124.77379
2020-05-13,40.88424
2020-05-28,44.268159999999995
2020-06-10,44.78644
2020-06-24,74.94749
2020-07-08,56.28911000000001
2020-08-04,57.9849
2020-08-26,57.49217
2020-09-29,113.45537999999999
2021-05-10,769.19588
2021-05-24,42.50459
2021-06-17,755.5486644
2021-06-30,50.7383616
2021-07-22,59.345526199999995
2021-08-20,464.7873859
