date,rubidium
YYYY-MM-DD,ppb
2016-02-23,1.01813
2016-02-29,0.98022
2016-06-29,1.04175
2016-08-03,1.0219799999999999
2016-08-10,1.01878
2016-08-17,1.05044
2016-08-23,1.01656
2016-08-23,0.98642
2016-08-23,1.01021
2016-08-24,0.99429
2016-08-31,1.02092
2016-09-07,0.47841
2016-09-14,0.21844
2016-09-21,0.31561
2016-09-28,0.96387
2016-10-11,0.17367
2016-10-19,1.02814
2016-10-26,1.01934
2016-11-02,0.96184
2016-11-09,0.99949
2016-11-16,1.02223
2016-11-22,0.92994
2016-11-29,0.29919
2016-12-06,0.9201900000000001
2016-12-13,0.94614
2016-12-20,0.9552099999999999
2016-12-27,0.9328599999999999
2017-01-03,0.92694
2017-01-10,0.92872
2017-01-17,0.9945900000000001
2017-01-24,0.9704200000000001
2017-01-31,0.9665999999999999
2017-02-07,1.0109700000000001
2017-02-14,1.01245
2017-02-21,1.0126499999999998
2017-02-28,1.00673
2017-03-07,1.00066
2017-03-14,1.00841
2017-03-21,0.99289
2017-03-28,0.9646100000000001
2017-04-04,1.03883
2017-04-11,1.01479
2017-04-18,1.3185099999999998
2017-04-25,1.02447
2017-05-02,1.0172
2017-05-09,1.2168700000000001
2017-05-16,1.0176100000000001
2017-05-23,1.0183200000000001
2017-05-30,1.02843
2017-06-14,0.98404
2017-06-20,0.9637600000000001
2017-06-29,1.0041600000000002
2017-07-05,0.96223
2017-07-12,1.01502
2017-07-18,0.99003
2017-07-25,0.99947
2017-08-03,0.9758699999999999
2017-08-09,0.9840899999999999
2017-08-16,0.9913700000000001
2017-08-23,0.98954
2017-08-29,0.99075
2017-09-03,0.98703
2017-09-13,1.0076
2017-09-20,0.98329
2017-09-27,0.99646
2017-10-05,0.98897
2017-10-10,0.9719500000000001
2017-10-17,0.96379
2017-10-24,0.6569999999999999
2017-10-31,0.9761599999999999
2017-11-07,0.9664
2017-11-14,0.96134
2017-11-21,0.9597600000000001
2017-11-28,0.95287
2017-12-03,0.9630099999999999
2017-12-12,0.96669
2017-12-19,0.96038
2017-12-26,0.95613
2018-01-02,0.93538
2018-01-09,0.97577
2018-01-16,0.9456399999999999
2018-01-23,0.87343
2018-01-30,0.88507
2018-02-06,0.88049
2018-02-13,0.8679000000000001
2018-02-20,0.87408
2018-02-27,0.8707199999999999
2018-03-06,0.88545
2018-03-13,0.8573500000000001
2018-07-16,1.11667
2018-07-23,1.32946
2018-09-04,1.01955
2018-09-10,1.22893
2018-09-17,1.06902
2018-09-24,1.0233299999999999
2018-10-01,1.03005
2018-10-29,0.97729
2019-05-07,0.9504999999999999
