date,strontium
YYYY-MM-DD,ppb
2014-12-07,94.2093
2015-01-24,86.34864999999999
2015-02-07,105.08004
2015-02-19,113.5138
2015-03-16,75.79399000000001
2015-04-19,69.64876000000001
2015-05-02,74.3998
2015-05-11,71.62363
2015-05-24,71.28995
2015-06-02,72.42683000000001
2015-06-18,73.61684
2015-07-02,75.74785
2015-07-15,76.81424
2015-08-02,76.44516999999999
2015-08-09,78.07332
2015-10-04,78.39927
2015-10-13,79.88730000000001
2015-10-26,76.61592
2015-11-09,77.40052
2015-11-23,76.82913
2015-12-09,77.01721
2015-12-30,77.4896
2016-01-08,79.16817
2016-01-18,77.91472999999999
2016-01-28,77.75527
2016-02-12,76.74445
2016-02-21,78.50147
2016-03-09,78.38712
2016-03-24,77.72564
2016-03-31,76.12934
2016-04-08,74.07963
2016-04-21,69.60837
2016-05-02,74.9684227962
2016-05-12,103.36143856740001
2016-05-20,67.25380332440001
2016-05-27,66.1333124224
2016-06-04,62.525006660399995
2016-06-11,72.1115199024
2016-06-17,82.82498000000001
2016-06-27,82.8555
2016-07-08,87.25277
2016-07-15,85.85039
2016-07-22,85.60528
2016-07-29,87.4799
2016-08-05,79.54534
2016-08-12,89.41055
2016-08-19,85.8197
2016-08-26,88.32332
2016-09-02,85.32952
2016-09-09,77.26683
2016-09-16,79.79308
2016-09-23,73.85092
2016-09-30,80.18233000000001
2016-10-12,75.92260999999999
2016-10-19,75.67826
2016-10-27,80.31604
2016-11-03,78.48997
2016-11-12,78.78193999999999
2016-11-23,87.48703
2016-12-04,81.06221
2016-12-19,79.29088
2017-03-19,82.19836000000001
2017-04-12,80.04929000000001
2017-04-30,75.60224
2017-05-14,60.00194
2017-05-30,62.24621
2017-06-15,71.80071
2017-06-30,77.73345
2017-07-13,79.2975
2017-07-30,83.50126
2017-08-25,85.5763
2017-09-14,85.29463
2017-09-27,84.77111000000001
2017-10-14,83.79025999999999
2017-10-23,81.55048000000001
2017-11-03,82.45708
2017-11-16,83.24455
2017-12-19,94.54504
2018-01-05,94.68475
2018-01-25,95.52720000000001
2018-03-03,91.19707
2018-03-17,89.90866
2018-05-07,72.66543
2018-05-25,81.55239
2018-06-08,86.60249
2018-06-15,86.68644
2018-06-25,88.99215
2018-07-09,92.10282
2018-07-15,93.70412
2018-08-10,93.7862
2018-08-17,93.83633
2018-08-24,95.05995
2018-09-07,89.70606000000001
2018-09-14,89.45146
2018-09-21,88.94911
2018-09-28,91.94673
