date,magnesium
YYYY-MM-DD,ppb
2019-04-27,12209.7076
2019-05-10,11260.58855
2019-05-19,11415.58137
2019-05-24,12254.576799999999
2019-06-03,12186.3976
2019-06-18,12987.39777
2019-07-01,11607.12318
2019-07-09,10833.29554
2019-07-16,11416.5534
2019-08-15,10807.372909999998
2019-09-05,9941.7613
2019-10-02,9228.32354
2020-05-28,9162.91582
2020-06-10,9019.20886
2020-07-08,7227.93632
2020-08-04,6912.40652
2020-08-26,6326.24497
2020-09-29,6009.75
2020-11-03,5731.51832
2021-05-10,5397.62965
2021-05-24,5283.44649
2021-06-17,4642.3356175
2021-06-30,5116.7688689999995
2021-07-22,4466.6406957
2021-08-20,4163.6916706
