date,manganese
YYYY-MM-DD,ppb
2020-05-22,1.0328
2020-05-29,0.48802999999999996
2020-06-12,1.86502
2020-06-19,0.83966
2020-06-26,1.3447600000000002
2020-07-02,1.77065
2020-07-10,0.89335
2020-07-17,2.43687
2020-07-23,2.02705
2020-07-30,1.23474
2020-08-07,1.37913
2020-08-14,1.40075
2020-08-20,1.7736399999999999
2020-08-27,1.8664
2020-09-03,1.8029700000000002
2020-09-11,1.17601
2020-09-18,1.5812000000000002
2020-09-24,2.0555000000000003
2020-10-01,2.8502899999999998
2020-10-16,1.8235100000000002
2020-10-23,1.89832
2020-11-06,2.27942
2021-01-21,9.80641
2021-02-17,13.011420000000001
2021-03-10,10.2763
2021-04-14,2.1135
2021-05-19,8.67085
2021-05-28,3.53412
2021-06-04,2.42385
2021-06-11,1.03029
2021-06-24,1.26167
2021-07-09,2.1984
2021-07-15,6.80516
2021-07-23,4.43238
2021-07-30,10.72981
2021-08-06,4.02691
2021-08-13,13.9645687
2021-08-27,10.3232533
2021-09-03,7.9933029
2021-10-01,32.984367899999995
2021-10-07,18.8990175
2021-10-22,1.5061906999999999
2021-11-03,3.2099358000000002
2021-11-11,4.652491
