date,calcium
YYYY-MM-DD,ppb
2017-03-17,2058.39799
2017-03-23,1475.9578099999999
2017-05-03,284.13094
2017-05-06,57752.11424
2017-05-11,1718.6673099999998
2017-05-15,56423.44322
2017-06-22,55996.50189
2017-10-29,55963.963690000004
2019-04-06,201.6062
2019-04-06,598.38832
2020-07-14,45480.2601
2020-07-21,53222.3918
2020-07-29,53410.45358
2020-08-04,57001.26865
2020-08-12,56252.30705
2020-08-19,56042.359319999996
2020-08-24,58120.827419999994
2020-09-01,59416.94294
2020-09-14,59905.44415
2020-09-23,59825.40788
2020-09-29,59585.90235
2020-10-05,61186.49979
2020-10-13,60861.21744
2020-10-22,62166.0586
2020-10-28,64219.79065
2020-11-03,63335.847819999995
2020-11-19,53565.93242
2021-04-28,48751.738079999996
2021-05-04,55201.264279999996
2021-05-13,57645.120129999996
2021-05-18,58345.21162
2021-05-27,58482.542089999995
2021-06-02,58591.581829999996
2021-06-08,65836.90744000001
2021-06-15,66789.94955
2021-06-22,66591.35528
2021-07-01,68914.58264
2021-07-07,67427.73205
2021-07-16,58124.6914443
2021-07-20,61416.808040100004
2021-07-27,62971.383543100004
2021-08-04,60132.7313325
2021-08-10,58888.993803900004
2021-08-17,59420.7119387
2021-08-24,58981.8991247
2021-08-31,60685.5369082
2021-09-08,60415.7382756
2021-09-27,63173.415627200004
2021-10-04,64404.097309
2021-10-15,60921.01217
