date,copper
YYYY-MM-DD,ppb
2019-04-27,1.7286299999999999
2019-05-10,2.43907
2019-05-19,1.71741
2019-05-24,6.23605
2019-06-03,4.32028
2019-06-18,3.6581900000000003
2019-07-01,3.33446
2019-07-09,5.00791
2019-07-16,3.80056
2019-08-15,3.65402
2019-09-05,8.84212
2019-10-02,3.75002
2020-04-21,3.48622
2020-05-13,2.61253
2020-05-28,2.38616
2020-06-10,3.86266
2020-06-24,3.43086
2020-07-08,3.66152
2020-08-04,54.65866
2020-08-26,4.24565
2020-09-29,3.6999199999999997
2020-11-03,6.3222000000000005
2021-05-10,4.778919999999999
2021-05-24,2.8545700000000003
2021-06-17,7.8994966
2021-06-30,2.0567924
2021-07-22,1.7275542
2021-08-20,0.8726327
