date,titanium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,0.0
2019-05-19,2.58115
2019-05-24,1.1394799999999998
2019-06-03,1.89851
2019-06-18,2.7508100000000004
2019-07-01,2.30237
2019-07-09,1.57609
2019-07-16,1.84304
2019-09-05,1.76678
2019-10-02,24.508450000000003
2020-05-13,1.3858400000000002
2020-05-28,1.8593499999999998
2020-06-10,0.28362
2020-06-24,2.64864
2020-07-08,0.0
2020-08-03,0.92335
2020-08-26,1.50424
2020-09-29,2.11814
2020-11-03,4.793
2021-05-10,4.66398
2021-05-24,2.41269
2021-06-17,0.3653865
2021-06-30,0.6520376
2021-07-22,0.5300156
2021-08-20,0.43337840000000005
2021-09-30,0.4690085
