date,sodium
YYYY-MM-DD,ppb
2017-03-17,165.13217999999998
2017-03-23,147.13833
2017-05-03,141.27706
2017-05-06,15753.08822
2017-05-11,179.12004
2017-05-15,17146.07053
2017-06-22,18349.51076
2017-10-29,26517.06354
2019-04-06,53.885560000000005
2019-04-06,77.75162
2020-07-14,35390.87005
2020-07-21,25433.20267
2020-07-29,25651.033050000002
2020-08-04,20794.654489999997
2020-08-12,19540.26005
2020-08-19,20686.95215
2020-08-24,19823.67748
2020-09-01,20837.2733
2020-09-14,23591.41249
2020-09-23,25951.252869999997
2020-09-29,24445.5368
2020-10-05,24262.10422
2020-10-13,24904.187029999997
2020-10-22,23308.926059999998
2020-10-28,20393.38393
2020-11-03,19762.62155
2020-11-19,19690.61685
2021-04-28,30644.55908
2021-05-04,21890.077110000002
2021-05-13,14486.30429
2021-05-18,13447.136
2021-05-27,15382.71003
2021-06-02,13638.09053
2021-06-08,13187.881959999999
2021-06-15,13932.5829
2021-06-22,12399.87089
2021-07-01,12875.300769999998
2021-07-07,13207.57376
2021-07-16,11618.794698900001
2021-07-20,11682.273510699999
2021-07-27,11978.490882000002
2021-08-04,11971.4471361
2021-08-10,11857.2851557
2021-08-17,11177.1153082
2021-08-24,11625.488962399999
2021-08-31,11695.9137981
2021-09-08,12521.873323299998
2021-09-27,13538.3419936
2021-10-04,13258.4361998
2021-10-15,12097.342779999999
