date,potassium
YYYY-MM-DD,ppb
2019-04-27,1063.26205
2019-05-11,1124.88966
2019-05-19,1150.4695100000001
2019-05-24,936.70571
2019-06-03,1090.4836500000001
2019-06-18,977.55455
2019-07-01,933.22114
2019-07-09,903.82556
2019-07-16,929.26383
2019-08-13,880.41877
2019-09-05,968.46096
2019-10-02,911.96091
2020-05-13,1011.19151
2020-05-28,1238.1518
2020-06-10,989.66137
2020-06-24,917.09382
2020-07-08,882.5608699999999
2020-08-03,933.39427
2020-08-26,942.561
2020-09-29,1057.21198
2020-11-03,967.9992900000001
2021-05-10,1161.6723
2021-05-24,945.67742
2021-06-17,940.3340430999999
2021-06-30,962.5044739
2021-07-22,922.7529746
2021-08-20,1038.2922274
2021-09-30,949.5277434000001
