date,lithium
YYYY-MM-DD,ppb
2016-10-16,136.48305
2016-10-19,133.37156
2016-10-27,137.21095
2016-11-03,130.12539
2016-11-12,134.20230999999998
2016-11-23,134.63105000000002
2017-08-04,138.15534
2017-08-25,136.68103
2017-09-27,137.82619
2017-10-05,138.38591
2017-10-12,136.51869
2017-10-24,136.02933000000002
2017-11-03,137.77121
2017-11-15,136.49491
2018-05-25,129.90561
2018-06-09,56.86467999999999
2018-06-15,137.42721
2018-06-25,140.39937
2018-07-16,143.4495
2018-08-10,140.40856
2018-08-17,141.52967999999998
2018-08-24,144.3393
2019-06-23,120.75153999999999
2019-06-27,129.27206
2019-07-05,132.12673999999998
2019-07-14,139.40649000000002
2019-07-19,141.80440000000002
2019-07-26,139.12507
2019-08-02,140.17235
2019-08-09,137.31888
2019-08-16,140.99933
2019-08-23,138.68053
2019-08-30,140.04073
2019-09-06,139.35036
2019-09-13,139.41585999999998
2019-09-20,139.77432
2019-09-27,142.42739
2019-10-04,143.37076
2019-10-11,146.93599
2019-10-19,144.95991999999998
2020-03-01,142.34401
2020-04-01,148.07104
2020-04-28,109.52846
2020-05-22,82.91469
2020-05-29,119.02252000000001
2020-06-05,126.88803999999999
2020-06-12,116.57688999999999
2020-06-19,142.69949
2020-06-26,142.45503
2020-07-02,144.89243
2020-07-10,150.91468
2020-07-17,146.12916
2020-07-23,141.46547
2020-07-30,140.50148000000002
2020-08-07,141.56094
2020-08-14,142.109
2020-08-20,146.41719999999998
2020-08-27,143.92163
2020-09-03,143.61311
2020-09-11,145.44294000000002
2020-09-18,140.94123
2020-09-24,154.04675
2020-10-01,146.32168000000001
2020-10-08,139.81087
2020-10-16,142.49826000000002
2020-10-23,146.80035
2020-11-06,145.61425
2021-01-21,147.3872
2021-02-17,136.68841
2021-03-10,139.66142
2021-04-14,136.56015
2021-05-19,41.46349
2021-05-28,86.71704
2021-06-04,106.40016
2021-06-11,133.01444999999998
2021-06-18,137.59003
2021-06-24,142.61409
2021-07-02,140.91365
2021-07-09,141.8316
2021-07-15,142.42028
2021-07-23,146.97328000000002
2021-07-30,142.5646
2021-08-06,138.98112
2021-08-13,170.23429629999998
2021-08-19,178.03938240000002
2021-08-27,178.94270469999998
2021-09-03,179.2818502
2021-10-01,153.908919
2021-10-07,144.03231269999998
2021-10-22,156.2160734
2021-11-03,150.78678200000002
2021-11-11,150.1490233
2021-12-20,150.8945107
