date,iron
YYYY-MM-DD,ppb
5/2/14,51.011412
5/4/14,53.015033
5/7/14,56.667591
5/10/14,38.115561
5/13/14,37.845545
5/16/14,67.090505
5/19/14,61.834238
5/22/14,69.655795
5/25/14,71.361466
5/28/14,18.888311
5/31/14,18.689159
6/3/14,16.686805
6/6/14,17.490445
6/9/14,16.12973
6/12/14,16.606694
6/15/14,15.827292
6/18/14,15.532614
6/21/14,16.148668
6/24/14,16.714042
6/27/14,17.792956
6/30/14,16.537196
7/3/14,18.99776
7/6/14,21.971842
7/9/14,17.652405
7/12/14,18.383324
7/15/14,18.201733
7/18/14,20.727375
7/21/14,22.287015
7/24/14,24.773936
7/27/14,26.012584
7/30/14,36.948312
8/2/14,15.844749
8/5/14,18.594769
8/8/14,18.952669
8/11/14,21.373737
8/14/14,22.105788
8/17/14,24.315591
8/20/14,23.066644
8/23/14,29.712626
8/26/14,19.31921614
8/29/14,20.56670116
9/1/14,27.95207448
9/4/14,29.7566793
9/7/14,31.47978272
9/10/14,37.59835194
9/13/14,32.11375548
9/16/14,24.32780224
9/19/14,28.94420762
9/22/14,29.45781296
9/25/14,27.51737356
9/28/14,36.84516473
10/1/14,42.52962073
10/4/14,44.41793329
10/7/14,27.63100543
10/9/14,33.05347208
10/10/14,30.53876966
10/13/14,32.21029337
10/16/14,28.68402729
10/19/14,23.39173937
10/22/14,27.39892825
10/23/14,29.97730495
10/24/14,25.64712326
10/25/14,26.64177908
10/26/14,25.50891549
10/27/14,16.5511608
10/28/14,14.62920997
10/29/14,17.81084237
10/30/14,14.96246685
10/31/14,20.19897004
11/1/14,26.94653411
11/2/14,23.4235302
11/3/14,24.67607196
11/4/14,24.68568239
11/5/14,17.79977522
11/6/14,17.66254691
11/7/14,28.54919673
11/8/14,37.89114678
11/9/14,32.31467748
11/10/14,32.97008271
11/11/14,25.33130947
11/12/14,22.93837882
11/13/14,23.65826696
11/14/14,24.03021142
11/15/14,29.57393838
11/16/14,20.75858997
11/17/14,20.44906942
11/18/14,19.33939598
11/19/14,19.47005837
11/20/14,27.66611441
11/21/14,17.5985297
11/22/14,31.69258751
11/23/14,34.18439138
11/24/14,34.4635875
11/25/14,71.88490753
11/26/14,35.35172539
11/27/14,61.03271061
11/28/14,47.58671747
11/29/14,37.62500431
11/30/14,44.40182195
12/1/14,36.18885479
12/2/14,39.2915513
12/3/14,40.60379693
12/4/14,41.43606219
12/5/14,37.91736174
12/6/14,45.31087535
12/7/14,37.43902899
12/8/14,53.72241644
12/9/14,49.78257559
12/10/14,47.31607306
12/11/14,25.01644184
12/12/14,19.192572
12/13/14,29.33750066
12/14/14,30.68112943
12/15/14,34.5565104
12/16/14,34.66399362
12/17/14,35.24924523
12/18/14,38.88381215
12/19/14,36.44379456
12/20/14,35.97966062
12/21/14,34.17534958
12/22/14,41.9947726
12/23/14,35.33717517
12/24/14,42.52315412
12/25/14,45.26430523
12/26/14,35.27722826
12/27/14,32.6025613
12/28/14,35.08280535
12/29/14,44.31325275
12/30/14,49.83116268
12/31/14,126.0309367
1/1/15,37.24769644
1/2/15,49.75223428
1/3/15,45.69136657
1/4/15,33.3045523
1/6/15,30.37716494
1/8/15,29.61898377
1/10/15,35.29545113
1/12/15,30.12554536
1/14/15,41.46073432
1/16/15,39.50120389
1/18/15,42.86811817
1/20/15,31.72099941
1/22/15,41.97747785
1/24/15,34.95030986
1/26/15,40.00033425
1/28/15,42.73785789
1/30/15,55.96841476
2/1/15,45.86441011
2/3/15,46.49616213
2/5/15,54.09152036
2/7/15,73.2866195
2/9/15,44.06725962
2/11/15,41.69936499
2/13/15,36.56277291
2/15/15,11.14877668
2/16/15,59.13480388
2/17/15,30.35693488
2/18/15,24.72078068
2/19/15,26.23108423
2/20/15,23.46639532
2/21/15,28.97960199
2/22/15,26.47043409
2/23/15,27.67734764
2/24/15,26.57669357
2/25/15,31.41267155
2/26/15,34.95104094
2/27/15,28.1892368
2/28/15,33.96283646
3/1/15,29.77162433
3/2/15,30.41860193
3/3/15,32.56062873
3/4/15,27.53107983
3/5/15,29.34114002
3/6/15,28.62411047
3/7/15,27.12733648
3/8/15,31.06224793
3/9/15,38.14064341
3/10/15,31.31083429
3/11/15,35.18259512
3/13/15,32.09158314
3/16/15,27.81699732
3/17/15,32.5741129
3/18/15,27.60161249
3/19/15,36.53319553
3/20/15,40.94825966
3/21/15,39.12541199
3/22/15,36.05504815
3/23/15,36.97838938
3/24/15,39.82792752
3/25/15,40.82733246
3/26/15,53.55513279
3/27/15,48.24346915
3/28/15,42.58020048
3/29/15,46.39252632
3/30/15,57.26925213
3/31/15,47.31067939
4/1/15,74.04465443
4/2/15,55.13127535
4/3/15,55.11960388
4/4/15,60.17775551
4/5/15,31.74524735
4/6/15,35.57386368
4/7/15,45.68245778
4/8/15,36.79341654
4/9/15,39.06840707
4/10/15,38.60327016
4/11/15,47.04834966
4/12/15,41.60461318
4/13/15,38.54397623
4/14/15,38.50163465
4/15/15,49.27947543
4/16/15,42.22133044
4/17/15,35.76489148
4/18/15,42.95138411
4/19/15,43.38194337
4/20/15,41.18600936
4/21/15,51.90699424
4/22/15,43.10873037
4/23/15,53.62716449
4/24/15,51.68802322
4/25/15,48.49552677
4/26/15,53.84642598
4/27/15,60.22241728
4/28/15,34.45167069
4/29/15,35.2487315
5/1/15,38.10721019
5/2/15,42.32849232
5/3/15,41.06530603
5/4/15,36.00837265
5/5/15,40.12135531
5/6/15,37.51269173
5/7/15,47.06401376
5/8/15,76.63779404
5/9/15,43.64170264
5/10/15,49.86483712
5/11/15,38.44339876
5/12/15,35.98699524
5/13/15,40.53366553
5/14/15,40.36152273
5/15/15,36.82343515
5/16/15,36.53945488
5/17/15,46.45432517
5/18/15,37.39338818
5/19/15,39.96289796
5/20/15,42.57208937
5/21/15,45.68456052
5/22/15,35.16203309
5/23/15,41.17246964
5/24/15,49.75509787
5/25/15,37.24279514
5/26/15,39.29517255
5/27/15,39.64313448
5/28/15,36.47922734
5/29/15,52.33926883
5/30/15,30.32673294
5/31/15,33.44508899
6/1/15,34.24699277
6/2/15,41.72969036
6/3/15,47.81273997
6/4/15,39.96530364
6/5/15,38.45563676
6/6/15,38.49804116
6/7/15,38.93243139
6/8/15,31.89529612
6/9/15,34.83049547
6/10/15,38.47697732
6/11/15,42.96399696
6/12/15,42.18049858
6/13/15,32.72539093
6/14/15,23.44869694
6/15/15,20.18344959
6/16/15,23.78295769
6/17/15,50.63571182
6/18/15,22.93004416
6/19/15,20.42057304
6/20/15,29.09203989
6/21/15,40.34315913
6/22/15,50.57544982
6/23/15,18.20068453
6/24/15,16.75700599
6/25/15,18.96499971
6/26/15,16.72930567
6/27/15,18.40773614
6/28/15,18.65269342
6/29/15,18.57121412
6/30/15,23.01611418
7/1/15,20.21944596
7/2/15,21.41473981
7/3/15,27.50983161
7/4/15,21.80123618
7/5/15,23.36293439
7/6/15,24.3992111
7/7/15,27.87471996
7/8/15,21.84001
7/9/15,19.64273
7/10/15,32.54692
7/11/15,17.8675
7/12/15,21.3933
7/13/15,21.51877
7/14/15,33.33041
