date,arsenic
YYYY-MM-DD,ppb
2017-02-08,0.09652000000000001
2017-02-28,0.01038
2017-03-01,16.11217
2017-03-24,0.08959999999999999
2017-03-26,0.06726
2018-02-28,0.19558999999999999
2018-03-02,0.07715999999999999
2018-03-05,0.0
2018-03-15,0.2051
2018-03-16,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-04-06,0.043629999999999995
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.01245
2018-04-21,0.0
2018-05-03,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-07-08,0.19640999999999997
2018-07-09,0.0
2018-07-11,0.024480000000000002
2019-06-19,0.041539999999999994
2019-07-01,0.26603
2019-07-26,0.11345
2019-07-27,0.27490000000000003
2019-07-28,0.062110000000000005
2019-07-31,0.0462
2019-08-05,0.02386
2020-02-05,0.0
