date,iron
YYYY-MM-DD,ppb
2019-04-27,14806.79754
2019-05-10,7408.50963
2019-05-19,7661.36337
2019-05-24,5380.96369
2019-06-03,5150.43349
2019-06-18,4103.08303
2019-07-01,3494.72509
2019-07-09,2982.6025299999997
2019-07-16,3032.04974
2019-08-15,9979.32359
2019-09-05,11057.26197
2019-10-02,11325.12243
2020-05-28,8419.51503
2020-06-10,8828.95909
2020-07-08,7612.888309999999
2020-08-04,6827.375459999999
2020-08-26,5502.31086
2020-09-29,4349.95598
2020-11-03,4197.73482
2021-05-10,4646.73437
2021-05-24,3995.40546
2021-06-17,3578.4799943000003
2021-06-30,3485.0949239
2021-07-22,2725.2090208
2021-08-20,2296.6589544999997
