date,manganese
YYYY-MM-DD,ppb
2015-12-31,56.04618000000001
2016-02-12,58.952299999999994
2016-02-18,57.88015
2016-02-24,54.31904
2016-03-04,58.37846
2016-03-11,65.64502
2016-03-18,72.94811
2016-03-27,66.55162
2016-03-28,116.39614
2016-04-03,106.10433
2016-04-04,116.03932
2016-04-05,116.03932
2016-04-05,101.85579000000001
2016-04-05,101.85579000000001
2016-04-07,123.1302
2016-04-07,123.1302
2016-04-09,158.20684
2016-04-09,158.20684
2016-04-11,162.8842
2016-04-11,162.8842
2016-04-14,137.86746
2016-04-16,132.28237000000001
2016-04-18,120.12758
2016-04-20,131.20149
2016-04-22,115.432
2016-04-24,143.11945
2016-04-26,126.43713
2016-04-28,124.68551
2016-04-30,134.76496
2016-05-02,149.25997999999998
2016-05-04,166.56383000000002
2016-05-06,157.53707
2016-05-08,128.80146
2016-05-10,255.33270000000002
2016-05-12,152.23666
2016-05-14,108.7477
2016-05-16,96.02784
2016-05-18,90.03912
2016-05-20,77.23901
2016-05-22,64.41871
2016-05-24,70.02834
2016-05-26,49.85169
2016-05-28,53.736019999999996
2016-05-30,39.27381
2016-06-01,34.62284
2016-06-03,25.954720000000002
2016-06-05,47.721799999999995
2016-06-07,40.14557
2016-06-09,36.04495
2016-06-11,38.5813
2016-06-13,30.76656
2016-06-15,28.00786
2016-06-17,26.866310000000002
2016-06-19,27.87967
2016-06-21,26.16578
2016-06-23,26.36627
2016-06-25,26.061
2016-06-27,27.23239
2016-06-29,26.69375
2016-07-01,38.002250000000004
2016-07-03,49.09457
2016-07-05,38.449749999999995
2016-07-07,33.848189999999995
2016-07-09,39.57254
2016-07-11,35.75205
2016-07-13,37.23294
2016-07-15,37.89094
2016-07-17,38.1308
2016-07-19,40.24454
2016-07-21,70.25292999999999
2016-07-23,65.91651
2016-07-25,52.24262
2016-07-27,55.03239
2016-07-29,53.87238
2016-07-31,52.6716
2016-08-02,55.552409999999995
2016-08-04,61.87328
2016-08-06,110.87315000000001
2016-08-08,87.24195
2016-08-10,78.36878
2016-08-12,86.09689
2016-08-14,85.87450000000001
2016-08-16,80.50174
2016-08-18,77.19221
2016-08-20,76.5805
2016-08-22,75.1062
2016-08-24,86.6006
2016-08-26,103.73467
2016-08-28,100.12057
2016-09-02,90.33725000000001
2016-09-03,90.10078999999999
2016-09-05,106.35175000000001
2016-09-07,98.59648999999999
2016-09-09,94.33206
2016-09-11,90.38168
2016-09-13,82.15154
2016-09-15,97.59463
2016-09-21,63.37381
2016-09-21,69.22915
2016-09-23,77.98901
2016-09-25,78.87488
2016-09-27,84.90764999999999
2016-09-29,76.38877
2016-10-01,71.53856
2016-10-03,85.1266
2016-10-05,82.92004
2016-10-07,80.27322
2016-10-09,86.80013000000001
2016-10-11,89.98863
2016-10-15,99.48843
2016-10-17,87.50447
2016-10-19,82.15255
2016-10-21,87.34588000000001
2016-10-23,76.85857999999999
2016-10-25,71.11144
2016-10-27,75.36992
2016-10-29,64.32582
2016-11-13,70.71918
2016-11-23,62.95099999999999
2016-12-15,56.554
2017-01-24,53.053960000000004
2017-02-20,62.361630000000005
2017-03-10,73.05314
2017-03-17,106.03244000000001
2017-03-25,164.37080000000003
2017-03-28,159.45809
2017-03-29,177.59198
2017-03-30,156.08651
2017-03-31,156.30542
2017-04-01,150.23954
2017-04-02,153.16693
2017-04-03,171.11365
2017-04-05,155.71244000000002
2017-04-06,154.06727
2017-04-07,156.32929000000001
2017-04-08,163.83382999999998
2017-04-09,173.80211
2017-04-10,167.53539
2017-04-11,170.99597
2017-04-12,169.75135999999998
2017-04-13,158.0106
2017-04-14,146.09224
2017-04-15,136.90991
2017-04-16,146.69376
2017-04-17,168.79899
