date,barium
YYYY-MM-DD,ppb
2015-12-31,67.573
2016-02-12,71.38236
2016-02-18,62.63771
2016-02-24,79.71805
2016-03-04,70.79333
2016-03-11,72.16381
2016-03-18,66.8738
2016-03-27,72.02938999999999
2016-03-28,24.687890000000003
2016-04-03,23.29511
2016-04-04,28.971079999999997
2016-04-05,28.971079999999997
2016-04-05,26.76002
2016-04-05,26.76002
2016-04-07,28.41751
2016-04-07,28.41751
2016-04-09,22.226979999999998
2016-04-09,22.226979999999998
2016-04-11,22.00215
2016-04-11,22.00215
2016-04-14,36.52324
2016-04-16,18.81771
2016-04-18,17.47736
2016-04-20,20.40406
2016-04-22,16.66382
2016-04-24,18.29057
2016-04-26,15.73816
2016-04-28,16.22214
2016-04-30,16.51016
2016-05-02,17.28867
2016-05-04,16.39936
2016-05-06,18.02207
2016-05-08,14.57783
2016-05-10,17.30829
2016-05-12,16.68354
2016-05-14,14.6675
2016-05-16,20.99373
2016-05-18,20.24181
2016-05-20,18.47861
2016-05-22,18.349610000000002
2016-05-24,18.330820000000003
2016-05-26,16.49529
2016-05-28,17.78127
2016-05-30,16.9819
2016-06-01,16.6619
2016-06-03,15.82405
2016-06-05,18.24004
2016-06-07,17.73667
2016-06-09,24.49968
2016-06-11,19.06746
2016-06-13,17.52297
2016-06-15,16.60738
2016-06-17,18.608620000000002
2016-06-19,16.874
2016-06-21,27.30106
2016-06-23,18.18739
2016-06-25,17.99773
2016-06-27,23.28833
2016-06-29,20.443929999999998
2016-07-01,20.80115
2016-07-03,19.68956
2016-07-05,21.162740000000003
2016-07-07,19.08676
2016-07-09,22.5385
2016-07-11,20.83532
2016-07-13,21.75713
2016-07-15,23.44104
2016-07-17,23.778959999999998
2016-07-19,21.48044
2016-07-21,27.457340000000002
2016-07-23,24.371380000000002
2016-07-25,22.47303
2016-07-27,24.443959999999997
2016-07-29,24.25243
2016-07-31,24.278010000000002
2016-08-02,24.010530000000003
2016-08-04,26.04072
2016-08-06,24.18922
2016-08-08,25.43053
2016-08-10,25.44307
2016-08-12,22.68596
