date,zirconium
YYYY-MM-DD,ppb
2019-04-27,0.17215999999999998
2019-05-11,0.15744000000000002
2019-05-19,0.13652
2019-05-24,0.22702
2019-06-03,0.15980999999999998
2019-06-18,0.24026999999999998
2019-07-01,0.20638
2019-07-09,0.1824
2019-07-16,0.16827000000000003
2019-09-05,0.11621
2019-10-02,1.02694
2020-05-13,0.17034
2020-05-28,0.12268
2020-06-10,0.16622
2020-06-24,0.13381
2020-07-08,0.15247
2020-08-03,0.11539
2020-08-26,0.19945000000000002
2020-09-29,0.15046
2020-11-03,0.20998
2021-05-10,0.19109
2021-05-24,0.15822
2021-06-17,0.0119775
2021-06-30,0.0167584
2021-07-22,0.0145834
2021-08-20,0.0163431
2021-09-30,0.0179762
