date,iron
YYYY-MM-DD,ppb
2015-06-02,21.953999999999997
2015-06-12,3.31813256498232
2015-06-13,27.109493584904
2015-06-18,0.54575
2015-07-06,20.880490568528636
2015-07-10,4.860880505682432
2015-07-15,0.0
2015-08-02,6.26503
2015-11-04,12.68013
2015-11-23,1.16586
2015-11-28,11.3283
2016-05-27,3.6449958839999996
2016-06-04,4.423520324999999
2016-06-08,2.7199099999999996
2016-06-11,10.5788340262
2016-06-17,5.30288
2016-07-08,6.94027
2016-07-14,18.08692
2016-07-16,6.44054
2016-07-22,3.23473
2016-07-29,5.91031
2016-08-11,11.83296
2016-08-19,7.05473
2016-08-26,8.42911
2016-09-02,12.783040000000002
2016-09-16,9.47235
2016-10-12,14.09993
2016-10-19,9.43399
2016-10-27,3.1813000000000002
2016-11-03,12.50178
2016-11-12,6.417389999999999
2016-12-04,4.3877
2017-03-27,5.47259
2017-06-23,11.06497
2017-06-30,7.77152
2017-07-13,25.4741
2017-07-14,15.56769
2017-07-17,7.36695
2017-07-30,6.23935
2017-08-11,8.415890000000001
2017-08-25,14.73276
2017-08-31,6.576459999999999
2017-09-18,16.53461
2017-09-27,9.87043
2017-10-14,4.76253
2017-10-19,4.57749
2017-10-23,3.06738
2017-10-24,3.4481800000000002
2017-11-03,2.24513
2017-11-14,3.8055299999999996
2017-11-16,4.8831999999999995
2017-12-19,6.778650000000001
2018-01-06,2.31944
2018-01-25,8.86912
2018-01-29,4.98489
2018-03-03,4.81144
2018-03-04,8.12955
2018-03-13,9.57857
2018-03-17,2.8548600000000004
2018-05-07,4.9749300000000005
2018-05-25,3.68093
2018-06-03,12.996939999999999
2018-06-08,4.08924
2018-06-15,3.0131
2018-06-25,11.68523
2018-07-09,7.019
2018-08-10,2.9681
2018-08-17,5.33863
2018-08-24,10.41477
2018-08-25,356.92673
2018-08-31,2.6057599999999996
2018-09-07,4.68719
2018-09-14,3.8092300000000003
2018-09-21,3.8828899999999997
2018-10-11,1.72378
2018-10-12,10.45694
2018-10-18,5.268009999999999
2018-10-25,1.63428
2018-11-02,3.4744900000000003
2018-11-10,4.1599900000000005
2018-11-16,0.5394100000000001
2018-11-17,3.0131799999999997
2019-07-27,3.93176
2019-08-13,21.029680000000003
