date,phosphorus
YYYY-MM-DD,ppb
2016-10-16,189.91501
2016-10-19,208.06137
2016-10-27,192.63598000000002
2016-11-03,185.06671999999998
2016-11-12,190.43097
2016-11-23,122.49228000000001
2017-08-04,104.64572000000001
2017-08-25,151.96322
2017-09-27,151.35181
2017-10-05,144.14234
2017-10-12,209.20203999999998
2017-10-24,139.35609
2017-11-03,138.99601
2017-11-15,140.56391
2018-05-25,291.44821
2018-06-09,3168.0521700000004
2018-06-15,278.26476
2018-06-25,145.1358
2018-07-16,140.27371
2018-08-10,146.74495000000002
2018-08-17,143.88169
2018-08-24,147.91416
2019-06-23,380.74708
2019-06-27,353.18131
2019-07-05,285.60226
2019-07-14,124.54843
2019-07-19,118.66980999999998
2019-07-26,132.64331
2019-08-02,117.49176
2019-08-09,143.54452
2019-08-16,155.60618
2019-08-23,349.44655
2019-08-30,303.41326
2019-09-06,409.64517
2019-09-13,154.83197
2019-09-20,167.2605
2019-09-27,161.92236000000003
2019-10-04,143.78902
2019-10-11,180.44308999999998
2019-10-19,166.99563999999998
2020-03-01,121.8343
2020-04-01,231.49509999999998
2020-04-28,776.89278
2020-05-22,496.40523
2020-05-29,520.57834
2020-06-05,689.58555
2020-06-12,1645.52773
2020-06-19,533.58354
2020-06-26,272.04254
2020-07-02,172.73364
2020-07-10,159.65971
2020-07-17,154.00415
2020-07-23,159.21901
2020-07-30,131.23541
2020-08-07,140.85702
2020-08-14,151.8007
2020-08-20,153.26967
2020-08-27,140.34284
2020-09-03,157.60312000000002
2020-09-11,156.13414
2020-09-18,134.4671
2020-09-24,147.76106000000001
2020-10-01,164.28696
2020-10-08,191.97773
2020-10-16,140.63665
2020-10-23,148.71588
2020-11-06,134.2468
2021-01-21,124.99251
2021-02-17,123.51431
2021-03-10,118.85562
2021-04-14,899.643
2021-05-19,1386.389
2021-05-28,1667.12
2021-06-04,2205.063
2021-06-11,758.9592500000001
2021-06-18,695.74872
2021-06-24,424.16851
2021-07-02,255.83117000000001
2021-07-09,188.65261
2021-07-15,200.40595
2021-07-23,163.22045
2021-07-30,140.6687
2021-08-06,135.19942
2021-08-13,18.3237952
2021-08-19,21.1699048
2021-08-27,17.9969931
2021-09-03,29.8548267
2021-10-01,31.3579792
2021-10-07,48.7511686
2021-10-22,16.0770656
2021-11-03,31.0180343
2021-11-11,25.690060799999998
2021-12-20,24.9654728
