date,cadmium
YYYY-MM-DD,ppb
2019-04-27,0.01433
2019-05-11,0.01635
2019-05-19,0.01766
2019-06-18,0.05064
2019-07-01,0.04954
2019-07-09,0.07857
2019-07-16,0.12362
2019-08-13,0.12243000000000001
2019-09-05,0.08947999999999999
2019-10-02,0.05407000000000001
2020-04-21,0.0
2020-05-13,0.03727
2020-05-28,0.04159
2020-06-10,0.00625
2020-06-24,0.0058200000000000005
2020-07-08,0.11610000000000001
2020-08-03,0.16868
2020-08-26,0.10887000000000001
2020-09-29,0.0
2020-11-03,0.00484
2021-05-10,0.19091
2021-05-24,0.02841
2021-06-17,0.0432921
2021-06-30,0.0077272
2021-07-22,0.0098813
2021-08-20,0.0124671
2021-09-30,0.0163193
