date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.00618
2015-01-24,0.00821
2015-02-07,0.0077599999999999995
2015-02-19,0.0072499999999999995
2015-03-16,0.00421
2015-04-19,0.01472
2015-05-11,0.027000000000000003
2015-05-24,0.02267
2015-06-02,0.02352
2015-06-18,0.14394
2015-07-02,0.020630000000000003
2015-07-15,0.11374999999999999
2015-08-02,0.00487
2015-08-09,0.005730000000000001
2015-10-04,0.1633
2015-10-13,0.15029
2015-10-26,0.18495
2015-11-09,0.16917000000000001
2015-11-23,0.15013
2015-12-09,0.16375
2015-12-30,0.14104
2016-01-08,0.1285
2016-01-18,0.13565
2016-01-28,0.11912
2016-02-12,0.16069
2016-02-21,0.1456
2016-03-09,0.13637
2016-03-24,0.14586
2016-03-31,0.14340999999999998
2016-04-08,0.00381
2016-04-21,0.00695
2016-05-02,0.0
2016-05-12,0.00023554800000000003
2016-05-20,0.0137221844
2016-05-27,0.011515326
2016-06-04,0.016543053
2016-06-11,0.0114698103
2016-06-17,0.00598
2016-06-27,0.00188
2016-07-08,0.00135
2016-07-15,0.00544
2016-07-22,0.00456
2016-07-29,0.0046
2016-08-05,0.00424
2016-08-12,0.00319
2016-08-19,0.005469999999999999
2016-08-26,0.010620000000000001
2016-08-27,0.0034200000000000003
2016-09-02,0.0025599999999999998
2016-09-09,0.00498
2016-09-16,0.062009999999999996
2016-09-23,0.00713
2016-09-30,0.0030299999999999997
2016-10-12,0.00284
2016-10-19,0.00149
2016-10-27,0.00149
2016-11-03,0.00187
2016-11-12,0.0029500000000000004
2016-11-23,0.0
2016-12-04,0.0025900000000000003
2016-12-19,0.00048
2017-03-19,0.03143
2017-04-12,0.029269999999999997
2017-04-30,0.048510000000000005
2017-05-14,0.11738
2017-05-30,0.07106
2017-06-15,0.055979999999999995
2017-06-30,0.05683
2017-07-13,0.043930000000000004
2017-07-30,0.03639
2017-08-25,0.03856
2017-09-14,0.04332
2017-09-27,0.02667
2017-10-14,0.038149999999999996
2017-10-23,0.02125
2017-10-29,0.0554
2017-11-03,0.03107
2017-11-16,0.021740000000000002
2018-03-04,0.00677
2018-05-25,0.00752
2018-06-08,0.00786
2018-06-15,0.00532
2018-06-25,0.00408
2018-07-09,0.00366
2018-07-15,0.007039999999999999
2018-08-10,0.0064
2018-08-17,0.00652
2018-08-24,0.00187
2018-09-07,0.00419
2018-09-14,0.00405
2018-09-21,0.0031599999999999996
2018-10-05,0.0034000000000000002
2018-10-12,0.00094
2018-10-18,0.0026899999999999997
2018-10-25,0.00223
2018-11-02,0.0018900000000000002
2018-11-10,0.00382
2018-11-17,0.00243
2019-02-27,0.00566
2019-03-21,0.00775
2019-03-30,0.0012300000000000002
2019-04-18,0.00379
2019-05-08,0.00471
2019-06-05,0.0092
2019-06-11,0.00379
2019-06-21,0.0049700000000000005
2019-06-27,0.007560000000000001
2019-07-05,0.00584
2019-07-14,0.00855
2019-07-19,0.00726
2019-07-26,0.00784
2019-08-02,0.00457
2019-08-09,0.008199999999999999
2019-08-16,0.00447
2019-08-23,0.20355
2019-08-30,0.04226
2019-09-06,0.05584
2019-09-13,0.0344
2019-09-20,0.00323
2019-09-27,0.03262
2019-10-04,0.00219
2019-10-11,0.0
2019-10-19,0.00027
2019-10-25,0.005999999999999999
2019-11-03,0.0056300000000000005
2019-11-08,0.00429
2019-11-15,0.0020599999999999998
2019-11-22,0.0034000000000000002
2019-12-04,0.00056
2019-12-12,0.00155
2019-12-20,0.00409
2020-01-08,0.0322
2020-01-21,0.0049299999999999995
2020-01-28,0.006220000000000001
2020-02-11,0.00219
2020-02-20,0.01533
2020-03-11,0.0020499999999999997
2020-03-17,0.0
2020-04-03,0.0
2020-04-09,0.00155
2020-04-14,0.00315
2020-04-24,0.0
2020-05-22,0.0
2020-05-29,0.00163
2020-06-05,0.0
2020-06-12,0.0
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,0.0008100000000000001
2020-07-10,0.0
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.0008100000000000001
2020-08-14,0.0
2020-08-20,0.0035399999999999997
2020-08-27,0.00419
2020-09-03,0.00272
2020-09-11,0.0031
2020-09-18,0.00071
2020-09-24,0.004920000000000001
2020-10-01,0.0079
2020-10-08,0.0
2020-10-16,0.0
2020-10-23,0.00409
2020-10-27,0.0
2020-11-06,0.0
2020-11-13,0.0
2020-11-20,0.0
2020-12-04,0.0
2021-01-08,0.02543
2021-01-15,0.0
2021-01-28,0.0
2021-02-11,0.0
2021-03-03,9e-05
2021-03-19,0.0051400000000000005
2021-03-25,0.0
2021-04-07,0.00324
2021-05-17,0.00729
2021-05-28,0.00419
2021-06-04,0.01103
2021-06-11,0.00988
2021-06-18,0.00754
2021-07-02,0.00207
2021-07-09,0.023149999999999997
2021-07-15,0.00913
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0090838
2021-08-19,0.0049488
2021-08-27,0.039548099999999996
2021-09-03,0.00265
2021-10-01,0.0017587000000000002
2021-10-07,0.0099291
2021-10-22,0.0097711
2021-10-27,-9999.0
2021-11-03,0.0063393
2021-11-11,0.0062595
2022-10-15,0.0029109999999999995
