date,europium
YYYY-MM-DD,ppb
2016-10-16,0.012830000000000001
2016-10-19,0.010870000000000001
2016-10-27,0.012110000000000001
2016-11-03,0.01081
2016-11-12,0.010430000000000002
2016-11-23,0.01704
2017-08-04,0.28673
2017-08-25,1.0365
2017-09-27,0.77491
2017-10-05,0.5665
2017-10-12,0.5425
2017-10-24,0.32911
2017-11-03,0.22726
2017-11-15,0.23387000000000002
2018-05-25,0.011590000000000001
2018-06-09,0.03115
2018-06-15,0.01217
2018-06-25,0.01223
2018-07-16,0.01195
2018-08-10,0.01398
2018-08-17,0.013049999999999999
2018-08-24,0.00913
2019-06-23,0.01337
2019-06-27,0.01351
2019-07-05,0.01333
2019-07-14,0.01482
2019-07-19,0.01098
2019-07-26,0.01304
2019-08-02,0.01162
2019-08-09,0.013680000000000001
2019-08-16,0.01133
2019-08-23,0.37157
2019-08-30,0.27375
2019-09-06,0.11886000000000001
2019-09-13,0.013500000000000002
2019-09-20,0.0053
2019-09-27,0.01086
2019-10-04,0.01129
2019-10-11,0.03284
2019-10-19,0.014
2020-03-01,0.00923
2020-04-01,0.0021000000000000003
2020-04-28,0.02039
2020-05-22,0.010039999999999999
2020-05-29,0.00555
2020-06-05,0.010239999999999999
2020-06-12,0.014859999999999998
2020-06-19,0.01105
2020-06-26,0.0043
2020-07-02,0.00076
2020-07-10,0.0042499999999999994
2020-07-17,0.0008
2020-07-23,0.01311
2020-07-30,0.006350000000000001
2020-08-07,0.00532
2020-08-14,0.01075
2020-08-20,0.0041199999999999995
2020-08-27,0.00966
2020-09-03,0.010709999999999999
2020-09-11,0.00834
2020-09-18,0.0006399999999999999
2020-09-24,0.0017699999999999999
2020-10-01,0.00292
2020-10-08,0.00624
2020-10-16,0.007039999999999999
2020-10-23,0.00066
2020-11-06,0.00735
2021-01-21,0.00913
2021-02-17,0.012910000000000001
2021-03-10,0.00562
2021-04-14,0.02233
2021-05-19,0.02455
2021-05-28,0.01749
2021-06-04,0.03115
2021-06-11,0.0153
2021-06-18,0.011009999999999999
2021-06-24,0.015139999999999999
2021-07-02,0.02563
2021-07-09,0.00963
2021-07-15,0.010709999999999999
2021-07-23,0.02371
2021-07-30,0.009810000000000001
2021-08-06,0.00745
2021-08-13,0.0028539
2021-08-19,0.001637
2021-08-27,0.0039293
2021-09-03,0.0052756
2021-10-01,0.006502399999999999
2021-10-07,0.0143302
2021-10-22,0.0032892
2021-11-03,0.005087899999999999
2021-11-11,0.0026329
2021-12-20,0.0090826
