date,magnesium
YYYY-MM-DD,ppb
2015-04-28,7340.926879187
2015-04-29,7449.2540694432
2015-04-30,7409.634371964
2015-05-01,6998.060822907
2015-05-02,6643.26446123
2015-05-03,6346.138295453
2015-05-04,6179.978393213
2015-05-05,6041.686388166
2015-05-06,5956.535770704
2015-05-07,6086.2430458752
2015-05-08,6329.3851562916
2015-05-09,6287.072089741
2015-05-10,6263.7217600368
2015-05-11,6344.847366687
2015-05-12,6643.752816295
2015-05-13,6515.7958493386
2015-05-14,6548.606348046
2015-05-15,6360.4499500427
2015-05-16,6256.7395599324
2015-05-17,6328.416669804
2015-05-18,6444.4462397407
2015-05-19,6393.437364321
2015-05-20,6668.3995348458
2015-05-20,6929.683568616
2015-05-21,6210.7042421612
2015-05-21,6850.3130028332
2015-05-22,6782.5244650247
2015-05-23,6708.4323826595
2015-05-24,6674.3796954667
2015-05-25,6840.6662437664
2015-05-26,6759.5554622182
2015-05-27,6681.3768296775
2015-05-28,6438.223067463
2015-05-29,6117.049800968
2015-05-30,6215.73329406
2015-05-31,5795.476525936
2015-06-01,5163.7665530178
2015-06-02,4865.826915076
2015-06-03,4657.1284211275
2015-06-04,4624.138003849
2015-06-05,4596.314784645
2015-06-06,4729.2466017816
2015-06-07,4821.180403469
2015-06-08,4389.8734234985
2015-06-09,4340.0972166171
2015-06-10,4268.2816239756
2015-06-11,4055.440120932
2015-06-12,4146.8412664939
2015-06-13,4313.283996976
2015-06-14,4399.261089829
2015-06-15,4463.515694329601
2015-06-16,4523.9807658128
2015-06-17,4154.845229729
2015-06-18,4289.690442802
2015-06-19,4348.339764152999
2015-06-20,4396.7255202464
2015-06-21,4454.9465723568
2015-06-22,4476.6104786079
2015-06-23,4466.6734142942005
2015-06-24,4438.015064928
2015-06-25,4568.3558793412
2015-06-26,4533.4899049544
2015-06-27,4451.4309299865
2015-06-28,4592.208862176
2015-06-29,4447.2784325575
2015-06-30,4547.858317488999
2015-07-01,4602.9771537256
2015-07-02,4755.0717241056
2015-07-03,4780.1735051648
2015-07-04,4748.338783561
2015-07-05,4723.5711378382
2015-07-06,4853.294144726
