date,germanium
YYYY-MM-DD,ppb
2014-12-12,0.011219999999999999
2015-01-24,0.0107
2015-02-07,0.0
2015-02-19,0.0067
2015-03-16,0.0
2015-04-19,0.0
2015-05-11,0.012709999999999999
2015-05-24,0.010939999999999998
2015-06-02,0.016989999999999998
2015-06-18,0.00938
2015-07-02,0.01734
2015-07-15,0.00552
2015-08-02,0.006189999999999999
2015-08-09,0.00959
2015-10-04,0.0
2015-10-13,0.0
2015-10-26,0.00735
2015-11-09,0.00286
2015-12-09,0.0008100000000000001
2016-01-08,0.00567
2016-01-28,0.01334
2016-02-12,0.01152
2016-02-21,0.01046
2016-03-09,0.00233
2016-03-24,0.009899999999999999
2016-03-31,0.009770000000000001
2016-04-08,0.0052499999999999995
2016-04-21,0.0
2016-05-02,0.0
2016-05-20,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.011280000000000002
2016-07-15,0.01443
2016-07-22,0.01348
2016-07-29,0.0057
2016-08-05,0.0
2016-08-12,0.01194
2016-08-19,0.00555
2016-08-26,0.0
2016-09-02,0.0
2016-09-09,0.00241
2016-09-16,0.00416
2016-09-23,0.00349
2016-09-30,0.0
2016-10-12,0.0
2016-10-19,0.00073
2016-10-27,0.0
2016-11-03,0.00226
2016-11-12,0.00031999999999999997
2016-11-23,0.0
2016-12-04,0.0
2017-03-19,0.0014100000000000002
2017-04-12,0.0
2017-04-30,0.00253
2017-05-14,0.00444
2017-05-30,0.00041
2017-06-15,0.0
2017-06-30,0.0
2017-07-13,0.0025900000000000003
2017-07-30,0.0
2017-08-25,0.00253
2017-09-14,0.00043000000000000004
2017-09-27,0.00414
2017-10-14,3e-05
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.00152
2017-12-19,0.0051400000000000005
2018-01-05,0.00151
2018-01-25,0.006449999999999999
2018-03-03,0.00053
2018-03-25,0.00242
2018-06-08,0.0025
2018-06-15,0.00277
2018-06-25,0.00481
2018-07-09,0.00147
2018-07-15,0.00665
2018-08-10,0.0018599999999999999
2018-08-17,0.00175
2018-08-24,0.00118
2019-02-27,0.00355
2019-03-30,0.00135
2019-04-18,0.00698
2019-05-08,0.00361
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.0
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.0
2019-08-16,0.0
2019-08-23,0.0
2019-08-30,0.02726
2019-09-06,0.02491
2019-09-13,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.00483
2019-10-11,0.0
2019-10-19,0.00454
2020-02-11,0.011720000000000001
2020-02-20,0.0
2020-03-11,0.0
2020-04-03,0.01348
2020-04-09,0.0
2020-04-14,0.029880000000000004
2020-04-24,0.008490000000000001
2020-05-22,0.0
2020-05-29,0.016390000000000002
2020-06-05,0.0
2020-06-12,0.0
2020-06-19,0.0
2020-06-26,0.00604
2020-07-02,0.0
2020-07-10,0.0
2020-07-17,0.0
2020-07-23,0.01245
2020-07-30,0.01995
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,0.0017599999999999998
2020-09-11,0.0
2020-09-18,0.02028
2020-09-24,0.0
2020-10-01,0.01701
2020-10-08,0.0
2020-10-16,0.00114
2020-10-23,0.0
2020-10-27,0.0
2020-11-06,0.00063
2020-11-13,0.0
2020-12-04,0.0153
2021-01-08,0.0
2021-01-15,0.0
2021-01-28,0.03345
2021-02-11,0.0
2021-03-03,0.01125
2021-03-19,0.01322
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.00217
2021-06-18,0.00974
2021-06-24,0.00382
2021-07-02,0.1403
2021-07-09,0.02268
2021-07-15,0.006579999999999999
2021-07-23,0.01387
2021-07-30,0.0
2021-07-31,0.0
2021-08-06,0.02391
2021-08-13,0.0
2021-08-19,0.0
2021-08-27,0.0
2021-09-03,0.0
2021-10-01,0.0
2021-10-07,0.0163145
2021-10-15,0.0013327
2021-10-22,0.0027273
2021-10-27,0.0049147
2021-11-03,0.004973
2021-11-11,0.0036258999999999996
