date,boron
YYYY-MM-DD,ppb
2015-06-30,8.9047923888
2015-07-07,8.933322728
2015-07-14,8.9233659741
2015-07-21,8.8731738482
2015-07-28,8.9190719878
2015-08-04,8.9303282432
2015-08-11,8.9135100564
2015-08-18,3.6134682384
2015-08-26,5.635931865
2016-02-23,10.684899999999999
2016-02-29,6.6973400000000005
2016-06-29,10.581579999999999
2016-08-03,10.69107
2016-08-10,10.79167
2016-08-17,10.27031
2016-08-23,9.928799999999999
2016-08-23,9.861699999999999
2016-08-23,10.04963
2016-08-24,9.82563
2016-08-31,9.83012
2016-09-07,5.27616
2016-09-14,2.33312
2016-09-21,3.75263
2016-09-28,9.1869
2016-10-11,0.95734
2016-10-19,10.216000000000001
2016-10-26,9.90678
2016-11-02,9.8293
2016-11-09,9.56089
2016-11-16,9.50562
2016-11-22,10.126619999999999
2016-11-29,4.858700000000001
2016-12-06,9.55292
2016-12-13,9.63653
2016-12-20,9.25657
2016-12-27,9.28832
2017-01-03,9.13053
2017-01-10,8.823229999999999
2017-01-17,10.981950000000001
2017-01-24,10.614429999999999
2017-01-31,10.478629999999999
2017-02-07,9.37188
2017-02-14,9.46651
2017-02-21,9.20292
2017-02-28,9.12792
2017-03-07,9.16381
2017-03-14,9.17912
2017-03-21,8.95175
2017-03-28,8.772780000000001
2017-04-04,9.05654
2017-04-11,9.09516
2017-04-18,8.89436
2017-04-25,8.88241
2017-05-02,8.66777
2017-05-09,9.40739
2017-05-16,9.91858
2017-05-23,9.79543
2017-05-30,9.88374
2017-06-14,9.76276
2017-06-20,9.36389
2017-06-29,9.4286
2017-07-05,9.64182
2017-07-12,9.22609
2017-07-18,8.95482
2017-07-25,8.96336
2017-08-03,9.1225
2017-08-09,9.03741
2017-08-16,8.9329
2017-08-23,9.1522
2017-08-29,8.97015
2017-09-03,8.89953
2017-09-13,8.98333
2017-09-20,8.781
2017-09-27,9.28455
2017-10-05,8.89081
2017-10-10,9.01485
2017-10-17,8.779630000000001
2017-10-24,6.818109999999999
2017-10-31,8.63478
2017-11-07,8.42493
2017-11-14,8.70716
2017-11-21,8.46909
2017-11-28,8.528559999999999
2017-12-03,8.59738
2017-12-12,8.59719
2017-12-19,8.55609
2017-12-26,8.5361
2018-01-02,8.19984
2018-01-09,8.19446
2018-01-16,8.238760000000001
2018-01-23,8.44048
2018-01-30,8.0835
2018-02-06,7.8951
2018-02-13,7.70073
2018-02-20,7.4930699999999995
2018-02-27,7.45691
2018-03-06,7.41671
2018-03-13,7.52605
2018-07-16,11.139429999999999
2018-07-23,12.36888
2018-09-04,8.51801
2018-09-10,10.671299999999999
2018-09-17,8.24557
2018-09-24,8.06259
2018-10-01,8.10966
2018-10-29,7.7910699999999995
2019-05-07,12.33725
