date,thorium
YYYY-MM-DD,ppb
2020-06-03,0.12147
2020-06-16,0.09286000000000001
2020-06-30,0.10257000000000001
2020-07-14,0.10772999999999999
2020-07-21,0.30834
2020-07-29,0.11497
2020-08-04,0.22199
2020-08-12,0.21201
2020-08-19,0.16301
2020-08-24,0.14399
2020-09-01,0.13223000000000001
2020-09-10,0.09646
2020-09-14,0.10492
2020-09-23,0.10661000000000001
2020-09-29,0.11091999999999999
2020-10-05,0.10042999999999999
2020-10-13,0.13209
2020-10-20,0.12428
2020-10-28,0.11849
2020-11-03,0.19355
2020-11-19,0.10109
2020-12-03,0.09905
2021-01-20,0.09121000000000001
2021-02-19,0.0
2021-03-09,0.0
2021-04-28,0.010579999999999999
2021-05-04,0.01782
2021-05-13,0.01882
2021-05-18,0.013519999999999999
2021-06-02,0.01778
2021-06-08,0.10905
2021-06-15,0.06149
2021-06-22,0.07441
2021-07-01,0.055110000000000006
2021-07-07,0.054650000000000004
2021-07-20,0.0162144
2021-07-27,0.0231475
2021-08-04,0.0111703
2021-08-10,0.0204326
2021-08-17,0.0095244
2021-08-24,0.0133833
2021-08-31,0.007866699999999999
2021-09-08,0.0064634
2021-09-27,0.0222537
2021-10-04,0.024710000000000003
2021-10-15,0.0158118
2021-10-20,0.0011409
2021-10-28,0.0354125
2021-11-04,0.016495
2021-11-08,0.0124062
2021-12-01,0.0016799
