date,arsenic
YYYY-MM-DD,ppb
2015-06-17,0.28377204560109603
2015-06-18,0.282557597592131
2015-06-19,0.27541133201402
2015-06-20,0.27736573765982403
2015-06-21,0.268971369618032
2015-06-22,0.275869834569108
2015-06-23,0.268285247276991
2015-06-24,0.26826304145920005
2015-06-25,0.34370882343022496
2015-06-26,0.309061093209211
2015-06-27,0.291617302513735
2015-06-28,0.28344522027874497
2015-06-29,0.29010895005784
2015-06-30,0.29870718905028804
2015-07-01,0.28047469875399
2015-07-02,0.302322371853342
2015-07-03,0.28767989562224
2015-07-04,0.29574581787778104
2015-07-05,0.26856843663612795
2015-07-06,0.282944406727697
2015-07-07,0.26462824980023997
2015-07-08,0.26746413116224
2015-07-09,0.28552842245696997
2016-05-28,0.28823
2016-05-29,0.16798000000000002
2016-05-30,0.14085
2016-05-31,0.17262
2016-06-01,0.15431
2016-06-02,0.15678999999999998
2016-06-03,0.15354
2016-06-04,0.18568
2016-06-05,0.15514999999999998
2016-06-06,0.1808
2016-06-07,0.16344999999999998
2016-06-08,0.15535
2016-06-09,0.12741
2016-06-10,0.1026
2016-06-11,0.14922
2016-06-12,0.11725
2016-06-13,0.12817
2016-06-14,0.11369000000000001
2016-06-15,0.10414
2016-06-16,0.08112
2016-06-17,0.36541999999999997
2016-06-18,0.26283999999999996
2016-06-19,0.27344
2016-06-20,0.23716
2016-06-22,0.26949
2016-06-23,0.23987000000000003
2016-06-24,0.23922
2016-06-25,0.23633
2016-06-26,0.26926
2016-06-27,0.21386
2016-06-28,0.20312
2016-06-29,0.21455
2016-06-30,0.18441
2016-07-01,0.1876
2016-07-02,0.19820000000000002
2016-07-03,0.20525000000000002
2016-07-04,0.16805
2016-07-05,0.19102000000000002
2016-07-06,0.18983
2016-07-07,0.18369
2016-07-08,0.42776000000000003
2016-07-09,0.30093000000000003
2016-07-10,0.27341
2016-07-11,0.22016999999999998
2016-07-12,0.20888
2016-07-13,0.20071
2016-07-14,0.19019000000000003
2016-07-15,0.17791
2016-07-16,0.16854000000000002
2016-07-17,0.18475999999999998
2016-07-18,0.16893999999999998
2016-07-19,0.17347
2016-07-20,0.14704
2016-07-21,0.15947
2016-07-22,0.12663000000000002
2016-07-23,0.13693
2016-07-24,0.1011
2016-07-25,0.39844999999999997
2016-07-26,0.28707
2016-07-27,0.27415
2016-07-28,0.23709000000000002
2016-07-29,0.25474
2016-07-30,0.24033
2016-07-31,0.23389
2016-08-01,0.19977
2016-08-02,0.23224999999999998
2016-08-03,0.23233
2016-08-04,0.19558999999999999
2016-08-05,0.26418
2016-08-06,0.2701
2016-08-07,0.2765
2016-08-08,0.24889999999999998
2016-08-09,0.25453
2016-08-10,0.24145
2016-08-11,0.24427000000000001
2016-08-12,0.25656999999999996
2016-08-13,0.2341
2016-08-14,0.23376000000000002
2016-08-15,0.23815
2016-08-16,0.54386
2016-08-17,0.34868999999999994
2016-08-18,0.30286
2016-08-19,0.2572
2016-08-20,0.26665
2016-08-21,0.26716
2016-08-22,0.27236
2016-08-23,0.25434
2016-08-24,0.23929
2016-08-25,0.22341
2016-08-26,0.20482
2016-08-27,0.17083
2016-08-28,0.18487
2016-08-29,0.17504999999999998
2016-08-30,0.16908
2016-08-31,0.16632999999999998
2016-09-01,0.15726
2016-09-02,0.18232
2016-09-03,0.38154
2016-09-04,0.24268
2016-09-05,0.22381
2016-09-06,0.21454
2016-09-07,0.20421999999999998
2016-09-08,0.21621
2016-09-09,0.22168
2016-09-10,0.21145
2016-09-11,0.20563
2016-09-12,0.23102
2016-09-13,0.21568
2016-09-14,0.20626
2016-09-15,0.20469
2016-09-16,0.19768999999999998
2016-09-23,0.19362000000000001
2016-09-24,0.19427
2016-09-25,0.19685000000000002
2016-09-26,0.19021
2016-09-27,0.19917
2017-06-22,0.17419
2017-06-23,0.16205
2017-06-24,0.13671
2017-06-25,0.15835
2017-06-26,0.1404
2017-06-27,0.14568
2017-06-28,0.10557
2017-06-29,0.1441
2017-06-30,0.13143
2017-07-01,0.10661999999999999
2017-07-02,0.13724
2017-07-03,0.11612
2017-07-04,0.12826
2017-07-05,0.12668000000000001
2017-07-06,0.1251
2017-07-07,0.14621
2017-07-08,0.13354
2017-07-09,0.15148999999999999
2017-07-10,0.14885
2017-07-11,0.13671
2017-07-12,0.10821
2017-07-13,0.10346
2017-07-14,0.13196
2017-12-19,0.16469
2018-01-06,0.16580999999999999
2018-01-26,0.15782000000000002
2018-03-04,0.18247
2018-03-07,0.23291
2018-03-25,0.22669999999999998
2018-06-08,0.27786
2018-06-15,0.28459
2018-06-25,0.25841
2018-07-11,0.26563
2018-07-15,0.27266999999999997
2018-08-10,0.26523
2018-08-17,0.24461
2018-08-24,0.23928000000000002
2021-01-28,0.02276
2021-02-05,0.00719
2021-02-11,0.0
2021-02-17,0.014070000000000001
2021-02-25,0.0009500000000000001
2021-03-03,0.0
2021-03-10,0.0
2021-03-19,0.0
2021-03-25,0.18864
2021-03-30,0.17201
2021-04-07,0.23219
2021-04-14,0.16593
2021-05-17,0.18333
2021-05-28,0.23516
2021-06-04,0.3391
2021-06-11,0.32086000000000003
2021-06-18,0.31870000000000004
2021-06-24,0.20567
2021-07-02,0.23323
2021-07-09,0.32756
2021-07-15,0.10955
2021-07-23,0.19283999999999998
2021-07-30,0.22193000000000002
2021-07-31,0.20444
2021-08-06,0.26988
