date,europium
YYYY-MM-DD,ppb
2014-12-12,0.00343
2015-02-07,0.0017100000000000001
2015-03-16,0.00356
2015-04-19,0.00553
2015-05-11,0.00301
2015-05-24,0.00272
2015-06-02,0.00236
2015-06-18,0.02162
2015-07-02,0.0026699999999999996
2015-07-15,0.014879999999999999
2015-08-02,0.00535
2015-08-09,0.00545
2015-10-04,0.02612
2015-10-13,0.02102
2015-10-26,0.017390000000000003
2015-11-09,0.025750000000000002
