date,aluminum
YYYY-MM-DD,ppb
2016-08-05,49.487880000000004
2016-08-12,28.828269999999996
2016-08-19,35.59932
2016-08-26,16.75425
2016-09-02,38.22432
2016-09-09,28.318170000000002
2016-09-16,853.58515
2016-10-01,28.662010000000002
2016-10-12,20.70694
2016-10-19,45.91901
2016-10-27,12.22593
2016-11-03,9.70639
2016-11-12,7.880279999999999
2017-06-16,34.46561
2017-08-04,34.56993
2017-08-25,37.939750000000004
2017-09-27,35.35856
2017-10-05,38.67523
2017-10-12,33.278279999999995
2017-10-13,147.88896
2017-10-24,32.02381
2017-11-03,40.06139
2017-11-15,21.26503
2018-05-25,11.24917
2018-06-09,15.49556
2018-06-15,16.914009999999998
2018-06-25,15.24001
2018-07-11,17.45376
2018-07-16,14.9022
2018-08-24,22.607080000000003
2018-08-27,27.44849
2019-06-23,9.64075
2019-06-27,15.446919999999999
2019-07-05,7.02796
2019-07-14,0.95779
2019-07-19,0.0
2019-07-26,1.09337
2019-08-02,3.77699
2019-08-09,17.46893
2019-08-16,9.82603
2019-08-23,1933.28881
2019-08-30,847.33916
2019-09-06,854.3866300000001
2019-09-20,7.57128
2019-09-27,7.2667
2019-10-04,3.32854
2020-03-01,28.49828
2020-04-01,33.99033
2020-04-28,34.17611
2020-05-22,30.191180000000003
2020-05-29,27.702689999999997
2020-06-08,70.98045
2020-06-12,44.3194
2020-06-19,29.3217
2020-06-26,44.70325
2020-07-02,31.2379
2020-07-10,75.64847999999999
2020-07-17,54.21642
2020-07-23,30.49528
2020-07-30,31.59169
2020-08-07,27.84628
2020-08-14,30.30078
2020-08-20,30.01137
2020-08-27,36.05803
2020-09-03,34.18853
2020-09-11,30.53868
2020-09-18,24.26307
2020-09-24,42.2959
2020-10-01,33.80603
2020-10-08,29.348390000000002
2020-10-16,25.464039999999997
2020-10-23,29.43031
2020-11-06,29.175849999999997
2021-01-21,23.76865
2021-02-17,26.23825
2021-03-10,39.77895
2021-04-14,12.91914
2021-05-19,25.0994
2021-05-28,21.52589
2021-06-04,14.53663
2021-06-11,68.11834
2021-06-24,15.883719999999999
2021-07-09,9.68748
2021-07-15,1121.38611
2021-07-23,66.23706
2021-07-30,18.924319999999998
2021-08-06,24.454790000000003
2021-08-13,35.6580592
2021-08-19,109.43684640000001
2021-08-27,17.547423900000002
2021-09-03,24.738135099999997
2021-10-01,39.0211275
2021-10-07,37.921579900000005
2021-10-22,24.3248951
2021-11-03,52.060311600000006
2021-11-11,52.3298669
2021-12-20,29.9364219
