date,rubidium
YYYY-MM-DD,ppb
2019-05-10,0.76612
2019-05-19,0.9129900000000001
2019-05-24,0.94076
2019-06-03,0.80555
2019-06-18,0.86281
2019-07-01,1.08205
2019-07-09,1.01485
2019-07-16,0.93779
2019-08-15,1.02338
2019-09-05,1.1356
2019-10-02,1.2539900000000002
2020-05-13,0.56872
2020-05-28,0.68804
2020-06-10,0.78304
2020-06-24,0.80792
2020-07-08,0.8369300000000001
2020-08-04,0.85492
2020-08-26,1.00298
2020-09-29,1.13307
2021-05-10,1.29227
2021-05-24,1.30966
2021-06-17,0.8491928999999999
2021-06-30,0.9561373
2021-07-22,0.8566123000000001
2021-08-20,1.1113076
