date,uranium
YYYY-MM-DD,ppb
2014-12-07,0.8615200000000001
2015-02-07,1.05986
2015-02-19,1.15582
2015-03-16,0.8061400000000001
2015-04-19,0.57306
2015-05-02,0.4043
2015-05-11,0.43215000000000003
2015-05-24,0.5250400000000001
2015-06-02,0.32609
2015-06-18,0.28384
2015-07-02,0.36268
2015-07-15,0.42451000000000005
2015-08-02,0.5680700000000001
2015-08-09,0.60529
2015-10-04,0.62504
2015-10-13,0.59042
2015-11-09,0.7777100000000001
2015-11-23,0.7411
2015-12-09,0.76725
2015-12-30,0.75298
2016-01-08,0.76117
2016-01-18,0.77748
2016-01-28,0.77478
2016-02-12,0.76503
2016-02-21,0.77063
2016-03-09,0.8079500000000001
2016-03-24,0.7301000000000001
2016-03-31,0.71955
2016-04-08,0.66301
2016-04-21,0.53025
2016-05-02,0.6067065563999999
2016-05-12,0.4619454367
2016-05-20,0.42255870990000005
2016-05-27,0.3531497772
2016-06-04,0.253651866
2016-06-11,0.24701859199999998
2016-06-17,0.26775
2016-06-27,0.3091
2016-07-08,0.42103
2016-07-15,0.44171000000000005
2016-07-22,0.46221999999999996
2016-07-29,0.53296
2016-08-05,0.41101
2016-08-12,0.5623100000000001
2016-08-19,0.61391
2016-08-26,0.56172
2016-09-02,0.49766
2016-09-09,0.58289
2016-09-16,0.6386799999999999
2016-09-23,0.41989
2016-09-30,0.61277
2016-10-12,0.64985
2016-10-19,0.7073699999999999
2016-10-27,0.7140599999999999
2016-11-03,0.74265
2016-11-12,0.73687
2016-11-23,0.73027
2016-12-04,0.80406
2017-02-01,0.78144
2017-03-19,0.71222
2017-04-12,0.5412
2017-04-30,0.5073300000000001
2017-05-11,0.35258999999999996
2017-05-14,0.27309
2017-05-30,0.29924
2017-06-15,0.29926
2017-06-30,0.31362
2017-07-13,0.30283
2017-07-30,0.32395
2017-08-25,0.5630700000000001
2017-09-14,0.64222
2017-09-27,0.66027
2017-10-14,0.67332
2017-10-23,0.6787799999999999
2017-11-03,0.72832
2017-11-16,0.6878099999999999
2018-03-04,0.56162
2018-03-17,0.8745400000000001
2019-03-21,0.72438
2019-03-30,0.7485700000000001
2019-04-18,0.5924200000000001
2019-05-02,0.47555000000000003
2019-05-08,0.46670999999999996
2019-05-31,0.35812
2019-06-05,0.28304
2019-06-11,0.27611
2019-06-21,0.27469
2019-06-27,0.27298
2019-07-05,0.26786
2019-07-14,0.28399
2019-07-19,0.29508
2019-07-26,0.31159
2019-08-02,0.33955
2019-08-09,0.32821
2019-08-16,0.42596
2019-08-23,0.48821000000000003
2019-08-30,1.0644099999999999
2019-09-06,0.83188
2019-09-13,0.61104
2019-09-20,0.69108
2019-09-27,0.7165100000000001
2019-10-04,0.77904
2019-10-11,0.72336
2019-10-19,0.7464700000000001
2020-02-11,0.7874599999999999
2020-02-20,0.87156
2020-03-01,0.8413900000000001
2020-03-11,0.91441
2020-03-17,0.9064300000000001
2020-04-03,0.95846
2020-04-09,0.5730500000000001
2020-04-14,0.5697399999999999
2020-04-24,0.6307699999999999
2020-04-28,0.523
2020-05-14,0.60407
2020-05-22,0.51524
2020-05-29,0.6283
2020-06-05,0.5598000000000001
2020-06-12,0.30102
2020-06-19,0.28824
2020-06-26,0.25196
2020-07-02,0.35785999999999996
2020-07-10,0.33086
2020-07-17,0.35562000000000005
2020-07-23,0.33257000000000003
2020-07-30,0.27809
2020-08-07,0.34279
2020-08-14,0.36144999999999994
2020-08-20,0.35434
2020-08-27,0.41292
2020-09-03,0.40992
2020-09-11,0.4318
2020-09-18,0.43717
2020-09-24,0.396
2020-10-01,0.40994
2020-10-08,0.42233
2020-10-16,0.41013
2020-10-23,0.46753
2020-10-27,0.45532999999999996
2020-11-06,0.44808000000000003
2020-11-13,0.46017
2020-11-20,0.4968
2020-12-04,0.5064500000000001
2020-12-31,0.46591
2021-01-08,0.5020800000000001
2021-01-15,0.50937
2021-01-21,0.5586800000000001
2021-01-28,0.76646
2021-02-05,0.75117
2021-02-11,0.81943
2021-02-17,0.69751
2021-02-25,0.8206
2021-03-03,0.88711
2021-03-10,0.8523999999999999
2021-03-19,0.84635
2021-08-13,0.5173148000000001
2021-08-19,0.4998151
2021-08-27,0.541257
2021-09-03,0.5131449
2021-10-01,0.5862189999999999
2021-10-07,0.6402861999999999
2021-10-22,0.7141767
2021-10-27,0.6787951000000001
2021-11-03,0.6890955999999999
2021-11-11,0.7120227
2021-12-20,0.7595799000000001
2022-10-15,0.6810813
