date,cesium
YYYY-MM-DD,ppb
2015-10-21,0.10059
2015-11-01,0.024759999999999997
2015-11-09,0.03172
2015-11-17,0.0162
2015-11-23,0.0543
2015-12-03,0.10059
2015-12-14,0.07944
2015-12-22,0.07905999999999999
2015-12-28,0.05485
2016-01-04,0.03593
2016-01-12,0.025339999999999998
2016-02-02,1.14743
2016-02-15,0.73866
2016-02-23,0.02446
2016-02-29,0.07830000000000001
2016-03-08,0.07117
2016-03-15,0.07378
2016-03-21,0.027360000000000002
2016-03-29,0.025070000000000002
2016-04-05,0.07822000000000001
2016-04-12,0.06942000000000001
2016-04-19,0.06441
2016-04-25,0.055139999999999995
2016-05-03,0.04458
2016-05-11,0.043800000000000006
2016-05-17,0.053860000000000005
2016-05-27,0.06065
2016-06-01,0.056459999999999996
2016-06-09,0.052180000000000004
2016-06-16,0.14124
2016-06-22,0.10901
2016-06-29,0.08628
2016-07-08,1.3121099999999999
2016-07-15,1.3928099999999999
2016-07-22,1.48176
2016-07-29,1.45733
2016-08-05,1.22679
2016-08-12,0.1045
2016-08-19,0.10097999999999999
2016-08-26,0.11860000000000001
2016-09-02,0.09277
2016-09-09,0.09778
2016-09-16,0.12139
2016-09-23,0.09846
2016-10-01,0.09314
2016-10-12,0.10177
2016-10-19,0.11311
2016-10-21,0.02342
2016-10-27,0.12706
2016-11-03,0.13528
2016-11-12,0.10129
2016-11-22,0.05807
2016-11-29,0.040350000000000004
2016-12-06,0.07925
2016-12-13,0.03905
2016-12-27,0.02331
2017-01-03,0.11402999999999999
2017-01-17,0.07055
2017-01-24,0.061919999999999996
2017-01-31,0.018179999999999998
2017-02-07,0.25529
2017-02-15,0.23826
2017-02-21,1.2668
2017-02-28,0.61486
2017-03-09,0.4798
2017-03-14,0.2863
2017-03-21,0.24792000000000003
2017-03-28,0.22366
2017-04-04,0.24441000000000002
2017-04-11,0.2481
2017-04-18,1.29393
2017-04-25,0.68637
2017-05-02,0.7025199999999999
2017-05-09,0.73186
2017-05-16,0.6648
2017-05-23,0.6269800000000001
2017-05-30,0.66816
2017-06-01,1.35857
2017-06-16,0.56213
2017-06-30,1.2675900000000002
2017-07-30,1.55023
2017-08-25,1.39265
2017-09-14,1.35495
2017-09-27,1.24309
2017-10-10,1.19426
2017-10-14,1.37849
2017-10-17,1.30873
2017-10-23,1.24115
2017-10-24,1.36219
2017-10-31,1.13041
2017-11-03,1.22582
2017-11-07,1.2675100000000001
2017-11-14,1.11148
2017-11-15,1.05347
2017-11-21,1.1275300000000001
2017-11-24,1.11148
2017-11-28,1.01603
2017-12-05,1.07276
2017-12-12,0.68897
2017-12-19,1.03991
2017-12-26,0.72339
2018-01-02,1.10518
2018-01-09,0.93459
2018-01-16,0.88835
2018-01-23,0.33934
2018-01-30,0.40115999999999996
2018-02-06,1.01755
2018-02-13,0.55974
2018-02-20,0.78387
2018-02-27,0.79992
2018-03-06,0.76363
2018-03-13,0.8512500000000001
2018-03-20,0.056709999999999997
2018-03-27,0.00456
2018-04-03,0.07339
2018-04-10,0.05512
2018-04-17,0.044660000000000005
2018-04-24,0.026619999999999998
2018-05-01,0.01855
2018-05-25,0.03493
2018-06-09,0.07929
2018-06-15,0.07329
2018-06-25,0.0749
2018-07-11,0.09688000000000001
2018-07-16,0.10448
2018-08-10,0.09483
2018-08-17,0.07678
2018-08-24,0.07816999999999999
2018-09-07,0.10807
2018-09-14,0.11885
2018-09-21,0.1302
2018-09-28,0.15667
2018-10-05,0.13444
2018-10-12,0.10944999999999999
2018-10-19,0.10905
2018-10-25,0.11925
2018-11-02,0.11817
2019-05-07,0.05197
2019-06-23,0.08152
2019-06-27,0.09595
2019-07-05,0.11463
2019-07-14,0.13692
2019-07-19,0.12444
2019-07-26,0.15067
2019-08-02,0.15682000000000001
2019-08-09,0.15491
2019-08-16,0.1267
2019-08-23,0.15964
2019-08-30,0.16216999999999998
2019-09-06,0.18339
2019-09-13,0.19085999999999997
2019-09-20,0.11291999999999999
2019-09-27,0.12276999999999999
2019-10-04,0.14168
2019-10-11,0.13155999999999998
2019-10-19,0.13599
2020-05-22,0.0651
2020-05-29,0.06323
2020-06-05,0.08166
2020-06-12,0.08835000000000001
2020-06-19,0.11103
2020-06-26,0.11332999999999999
2020-07-02,0.13251000000000002
2020-07-10,0.11364
2020-07-17,0.12964
2020-07-23,0.13631000000000001
2020-07-30,0.13294
2020-08-07,0.14962
2020-08-14,0.16797
2020-08-20,0.1757
2020-08-27,0.1687
2020-09-03,0.13901
2020-09-11,0.15049
2020-09-18,0.14466
2020-09-24,0.13597
2020-10-01,0.164
2020-10-08,0.16641
2020-10-16,0.13832
2020-10-23,0.18888
2020-11-06,0.13726
2021-05-19,0.07607
2021-05-28,0.09199
2021-06-04,0.119
2021-06-11,0.07343
2021-06-18,0.09594
2021-06-24,0.15278
2021-07-02,0.14392
2021-07-09,0.13598000000000002
2021-07-15,0.12496
2021-07-23,0.18376
2021-07-30,0.11076000000000001
2021-08-06,0.12928
2021-08-13,0.141624
2021-08-19,0.1451576
2021-08-27,0.1070257
2021-09-03,0.1230182
2021-10-01,0.1347941
2021-10-07,0.110379
2021-10-22,0.1210751
2022-10-15,0.1150196
