date,nickel
YYYY-MM-DD,ppb
2019-04-27,13.88033
2019-05-10,3.6189
2019-05-19,3.98069
2019-05-24,5.17334
2019-06-03,3.6007
2019-06-18,5.8503799999999995
2019-07-01,2.2661700000000002
2019-07-09,3.36855
2019-07-16,3.8273
2019-08-15,3.58797
2019-09-05,7.33904
2019-10-02,9.83384
2020-04-21,8.47053
2020-05-13,28.6282
2020-05-28,4.83861
2020-06-10,3.9345499999999998
2020-06-24,4.33383
2020-07-08,3.6493599999999997
2020-08-03,4.06138
2020-08-26,4.54708
2020-09-29,6.60061
2020-11-03,9.17131
2021-05-10,13.02451
2021-05-24,6.296429999999999
2021-06-17,2.4424251999999997
2021-06-30,2.5275795
2021-07-22,2.3956938
2021-08-20,2.6188117
2021-09-30,2.9591355000000004
